proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
Q9Y2D5-6	AKAP2	1	0.898633144	0.691924981	0.778843581	0.571056927	0.530140821	0.341998078	1	0.864983686	0.958313084	0.562212667	0.646517961	0.522443423	0.525738204	0.670528124	0.608787444	0.032160716	0.164212538	0.013288167	0.23249343	14	0.311639551	0.008532223	0.688360449	0.002859837	2	31.09383521	44.85892186	46.62464506	19.7	50.5	0.413940176	0.586059824	0.05406494	0.94593506	0.151546584	UN
Q8WXX5	DNAJC9	1	0.871892241	0.740267307	0.75598097	0.577381602	0.514011888	0.341498294	1	0.970177273	0.880120632	0.673386097	0.63984919	0.604413762	0.526498673	0.714683534	0.608615396	0.031247113	0.143212918	0.014658297	0.233130337	14	0.267926836	0.006182783	0.732073164	0.00195016	2	32.00295617	46.17050616	44.91730963	21.3	45.8	0.380538023	0.619461977	0.059156453	0.940843547	0.087631072	UN
Q8NBJ7	SUMF2	1	0.930737208	0.700818288	0.657432923	0.545654124	0.51691289	0.337795969	1	0.820505076	0.795298974	0.705491536	0.671168106	0.482954812	0.353980241	0.681462229	0.608411115	0.037624068	0.236689956	0.023000434	0.413284471	14	0.010259123	0.005439857	0.989740877	0.000619761	2	26.57873155	38.34500419	29.18353399	16	29.3	0.364152721	0.635847279	0.05271884	0.94728116	0.135062228	UN
P49585	PCYT1A	1	0.785135743	0.74063466	0.641746892	0.574252857	0.533595169	0.345537951	1	0.868714566	0.866678513	0.773072285	0.642482948	0.542283047	0.413745926	0.707409589	0.608367903	0.034482133	0.226058737	0.02066392	0.42402014	14	0.038418377	0.005205747	0.961581623	0.000872044	2	29.0005263	41.83891548	33.10341538	18.7	32.8	0.347740474	0.652259526	0.046468766	0.953531234	0.097657709	UN
O14980	XPO1	1	0.895458029	0.695328493	0.749977575	0.552368146	0.624562493	0.475169573	1	0.961266274	0.780438155	0.786135288	0.66383724	0.668077548	0.533495334	0.768056431	0.608102693	0.025426074	0.182603531	0.009974811	0.32727241	14	0.074291261	0.005872028	0.925708739	0.001200574	2	39.32970592	56.74077169	66.31002329	34.7	68.5	0.358133257	0.641866743	0.029577148	0.970422852	0.015186317	UN
P49327	FASN	1	0.827991945	0.722336784	0.653916555	0.576043879	0.476143989	0.376505537	1	0.940137242	0.766908785	0.821953779	0.639993997	0.561112319	0.399721154	0.737935167	0.608018938	0.034292286	0.195075921	0.019254052	0.342208936	14	0.041547811	0.005485066	0.958452189	0.000940499	2	29.16107716	42.0705414	34.94114268	18.5	35.1	0.363077274	0.636922726	0.053267007	0.946732993	0.055124683	UN
Q9BQ67	GRWD1	1	0.979366025	0.872737254	0.773112576	0.603469419	0.579724243	0.370119876	1	0.949842177	0.86673907	0.673751109	0.611898647	0.603899124	0.481802969	0.723431842	0.607684033	0.030467039	0.115329092	0.015477416	0.206653847	14	0.140255416	0.004031014	0.859744584	0.001009346	2	32.82235594	47.35265015	44.57366713	22.3	43.3	0.358183859	0.641816141	0.069676893	0.930323107	0.074698836	UN
Q13177	PAK2	1	0.846283303	0.694771454	0.772615123	0.551002763	0.420538242	0.32312188	1	0.8948755	0.953862189	0.666227535	0.664075658	0.494248064	0.428487776	0.719421329	0.60753921	0.036705554	0.106744209	0.012613784	0.105787692	14	0.209605296	0.006637875	0.790394704	0.001909602	2	27.24383364	39.30454369	44.16595339	12.8	50.9	0.502250289	0.497749711	0.106534007	0.893465993	0.080138819	UN
O43823	AKAP8	1	0.992159245	0.901270015	0.737750171	0.636883193	0.597130392	0.348414392	1	1.035971363	0.860295181	0.623766396	0.578123396	0.535324869	0.375062942	0.680758283	0.607503294	0.034779406	0.117258763	0.021366079	0.22578216	14	0.300871146	0.003790344	0.699128854	0.001252184	2	28.75264711	41.4813014	33.71993731	18	31.2	0.341821501	0.658178499	0.08645046	0.91354954	0.135349139	UN
O75380	NDUFS6	1	0.700788608	0.646672239	0.434905005	0.607445213	0.651740716	0.666112517	NA	NA	NA	NA	NA	NA	NA	0.434905005	0.607445213	0.020803706	0.726384483	1.77E-05	0.578721356	7	0.869930249	0.02737002	0.130069751	0.003304741	1	48.06835812	69.34798189	25098.5756	4000	543.8	0.556571323	0.443428677	3.05E-05	0.999969472	0.583381005	UN
Q9Y3I0	RTCB	1	0.849709395	0.816508275	0.636040857	0.580388258	0.48530635	0.472487487	1	0.925279633	0.757671403	0.719512882	0.634093451	0.60139568	0.480827058	0.67777687	0.607240854	0.029103276	0.164254474	0.008293135	0.213216935	14	0.002839774	0.007201707	0.997160226	0.00056724	2	34.36039267	49.5715681	70.76046589	26	81.7	0.435144145	0.564855855	0.037439087	0.962560913	0.139522259	UN
Q14683	SMC1A	1	0.996298383	0.74585949	0.816224896	0.579607676	0.580594627	0.329810437	1	0.961643649	0.791775999	0.669216711	0.634436543	0.506604265	0.382928268	0.742720803	0.60702211	0.035644942	0.141703311	0.022754991	0.287448746	14	0.180936848	0.003911477	0.819063152	0.00106803	2	28.05447116	40.47404641	31.76575363	17.6	29.5	0.330193712	0.669806288	0.073354986	0.926645014	0.047840043	UN
Q9UQE7	SMC3	1	0.888612608	0.710265328	0.818490145	0.60442865	0.615614131	0.402239581	1	0.870801217	0.793254478	0.767732245	0.609269743	0.540858646	0.436085563	0.793111195	0.606849197	0.030970594	0.202914998	0.018262363	0.423345357	14	0.0459648	0.00438427	0.9540352	0.000774789	2	32.28869269	46.58273682	38.61221966	22.5	37.3	0.324010607	0.675989393	0.041354266	0.958645734	-0.017945633	UN
P31943	HNRNPH1	1	0.917646799	0.78847977	0.687576582	0.579919657	0.522617988	0.366995581	1	0.875173722	0.78514078	0.669276768	0.633658843	0.532955978	0.457230654	0.678426675	0.60678925	0.032916646	0.171159805	0.015317614	0.259438545	14	0.002365447	0.005700432	0.997634553	0.000426091	2	30.379766	43.82873775	41.65661235	19.1	43.9	0.397492941	0.602507059	0.055749848	0.944250152	0.138192001	UN
P62879	GNB2	1	0.948811501	0.788547587	0.709141754	0.565808701	0.440553733	0.278278579	1	0.911910801	0.854475809	0.702832063	0.647702586	0.532555794	0.413714575	0.705986909	0.606755644	0.038139834	0.121784431	0.021923914	0.188445952	14	0.26070124	0.004860135	0.73929876	0.001516783	2	26.21930634	37.82646323	30.93008464	14.6	29.9	0.392561264	0.607438736	0.104216039	0.895783961	0.098344018	UN
Q86U42-2	PABPN1	1	1.011445656	0.817256917	0.649997481	0.519894194	0.591799777	0.485662147	1	1.004154653	1.048748412	0.749138735	0.693304525	0.720306681	0.673316797	0.699568108	0.60659936	0.022251395	0.108981076	0.001288048	0.14753079	14	0.446517982	0.00785984	0.553482018	0.003107264	2	44.9410016	64.83616014	450.4207817	152	535.3	0.424857835	0.575142165	0.00865514	0.99134486	0.107348754	UN
Q8TCG1	KIAA1524	1	0.860931379	0.647151641	0.763067139	0.575326131	0.455695514	0.226301355	1	0.858917652	0.945976986	0.640480164	0.637262279	0.519763353	0.358324555	0.701773651	0.606294205	0.042347863	0.247538801	0.031548221	0.559237673	14	0.62296381	0.005786702	0.37703619	0.002807702	1	23.61394225	34.06771738	23.21143653	14.4	21.5	0.306824516	0.693175484	0.05340043	0.94659957	0.103949399	UN
Q8IYS1	PM20D2	1	NA	NA	0.632927705	0.700197614	0.51481022	0.323961788	1	NA	NA	0.673446905	0.512176567	0.575116113	0.377605038	0.653187305	0.60618709	0.036147865	2.685514556	0.022148036	1.643700984	10	0.506734752	0.006635948	0.493265248	0.001496723	1	27.66415096	39.9109334	17.37365522	17	30.9	0.620323597	0.379676403	0.013295344	0.986704656	0.175608048	UN
Q9P2K5	MYEF2	1	1.019444337	0.760054644	0.679688261	0.507606157	0.447579024	0.317613913	1	0.880102842	0.898714461	0.669938109	0.704170571	0.471991552	0.430515001	0.674813185	0.605888364	0.036920537	0.112328388	0.013046063	0.113625561	14	0.178941905	0.006870562	0.821058095	0.001868777	2	27.0851962	39.07567823	42.97144091	12.6	49.4	0.497129564	0.502870436	0.102991207	0.897008793	0.142789626	UN
Q8TC12	RDH11	1	0.891899393	0.673227249	0.72399237	0.587829809	0.741680854	0.542401013	1	0.852134173	0.746850915	0.724827585	0.623687148	0.640306324	0.546432663	0.724409978	0.605758479	0.023108212	0.29450416	0.006716376	0.463249798	14	0.014145124	0.007588093	0.985854876	0.000948667	2	43.27466006	62.43213747	92.34287729	49.2	102.4	0.388654071	0.611345929	0.01429119	0.98570881	0.071760818	UN
Q7Z4V5-2	HDGFRP2	1	0.841048483	0.59477974	0.535496053	0.515993328	0.756249686	0.532765885	1	0.823113165	0.704446375	0.745030072	0.694787465	0.567295925	0.514540688	0.640263063	0.605390397	0.025253725	0.429784759	0.005207971	0.499980858	14	0.066148148	0.013526407	0.933851852	0.002668646	2	39.59811929	57.12801033	104.3306056	48.4	132.2	0.462250648	0.537749352	0.010308958	0.989691042	0.194935279	UN
Q9H299	SH3BGRL3	1	0.790734988	0.846591747	0.640890577	0.517894922	0.320402715	0.413417844	1	0.795654382	0.920522739	0.713250863	0.692715116	0.712483815	0.714894365	0.67707072	0.605305019	0.02744851	0.129476287	2.70E-06	0.120174657	14	0.587473275	0.017085639	0.412526725	0.007945297	1	36.43185032	52.56004979	178141.0621	4000	2843.1	0.51862927	0.48137073	2.25E-05	0.999977514	0.138968158	UN
Q14203-3	DCTN1	1	0.711178459	0.677448555	0.591712772	0.53793496	0.450446449	0.456972743	1	0.863582569	0.760001729	0.737150442	0.672670693	0.723983049	0.584203564	0.664431607	0.605302826	0.026906434	0.358729711	0.007328529	0.447507961	14	0.115037745	0.012674456	0.884962255	0.002974225	2	37.16583169	53.61896107	76.97955206	35.6	93.6	0.444942879	0.555057121	0.016112448	0.983887552	0.157810126	UN
P47813	EIF1AX	1	0.884551162	0.746510183	0.670010356	0.588471954	0.502907953	0.335512472	1	0.852855845	0.822356918	0.643186807	0.621992587	0.521036139	0.46085855	0.656598582	0.605232271	0.03437	0.196274283	0.016766336	0.293574633	14	0.014137892	0.006616751	0.985862108	0.000827107	2	29.09514095	41.97541556	37.78668443	17.7	40.1	0.400683306	0.599316694	0.054025533	0.945974467	0.169610946	UN
Q9NP61	ARFGAP3	1	1.162405104	0.744311076	0.776783219	0.587455872	0.454327327	0.321805513	1	0.824236001	0.891711323	0.694584244	0.622846785	0.506162378	0.397451499	0.735683731	0.605151328	0.036886107	0.097429592	0.016501969	0.113122701	14	0.301515931	0.00501994	0.698484069	0.001659847	2	27.11047845	39.11215281	37.3071365	14.1	38.7	0.462733465	0.537266535	0.127305776	0.872694224	0.055816604	UN
Q99615	DNAJC7	1	0.976516568	0.763490654	0.819647473	0.578363104	0.563943043	0.289243243	1	0.948143013	0.862160735	0.756955333	0.631594265	0.53798683	0.327188305	0.788301403	0.604978684	0.038611478	1.578392844	0.033544905	2.954011965	14	0.702664855	0.00209696	0.297335145	0.001126981	1	25.89903427	37.36440831	19.6499259	17.4	20.5	0.34824622	0.65175378	0.011228207	0.988771793	-0.013406256	UN
E9PGF5	TNS1	1	0.867779686	0.912950011	0.650878321	0.52705784	0.399905147	0.185801772	1	0.870215945	0.895574054	0.733741738	0.68086377	0.467977547	0.220401713	0.69231003	0.603960805	0.05161329	0.126566834	0.044713155	0.38942157	14	0.749172615	0.002182062	0.250827385	0.001253868	1	19.37485493	27.95200713	18.81695156	12	15.1	0.245290074	0.754709926	0.102993731	0.897006269	0.115598416	UN
Q96P16	RPRD1A	1	0.909148411	0.943498	0.801887059	0.566353987	0.493460157	0.444126265	1	NA	NA	0.632548857	0.641479912	NA	NA	0.717217958	0.60391695	0.033425953	0.092347399	0.001420037	0.072186127	10	0.268594464	0.006308496	0.731405536	0.000942887	2	29.91687287	43.16092412	315.0358796	14.8	480.5	0.561267976	0.438732024	0.01929237	0.98070763	0.080216203	UN
O95470	SGPL1	1	0.901678068	0.743888329	0.701953581	0.65237962	0.769645292	0.590684003	1	1.040502734	0.781963275	0.635892823	0.555228147	0.566490393	0.536325269	0.668923202	0.603803883	0.022917017	0.18265234	0.002927436	0.254149691	14	0.070082401	0.008651912	0.929917599	0.001737454	2	43.63569732	62.95300412	201.0440973	81.9	235.2	0.418158174	0.581841826	0.011387386	0.988612614	0.149833105	UN
Q7Z460	CLASP1	1	1.018260136	0.888345361	0.752032561	0.52925859	0.562303012	0.365346002	1	0.984638181	1.013414285	0.83186479	0.678183998	0.506403312	0.598910867	0.791948675	0.603721294	0.028939393	0.073561447	1.99E-05	0.058344601	14	0.548707341	0.006335509	0.451292659	0.002816081	1	34.55497514	49.85229127	22241.73449	19.4	4000	0.557680622	0.442319378	0.000340853	0.999659147	-0.019062617	UN
Q8TF74	WIPF2	1	NA	NA	0.543459463	0.502320647	NA	NA	1	NA	NA	0.711889178	0.704903652	0.321394378	0.294534781	0.62767432	0.60361215	0.048181286	2.70206055	0.029926372	1.456868968	8	0.941429079	0.012339804	0.058570921	0.004797415	1	20.75494614	29.94305787	11.94580901	11	22.7	0.649700972	0.350299028	0.020128104	0.979871896	0.213322134	UN
P07199	CENPB	1	0.736339235	0.695539498	0.687414913	0.603413088	0.540388866	0.422543997	NA	NA	NA	NA	NA	NA	NA	0.687414913	0.603413088	0.03222485	1.003997217	0.016580161	1.045177336	7	0.042768763	0.008746293	0.957231237	6.04E-05	2	31.03195177	44.76964293	31.25054767	21.3	41.3	0.489952023	0.510047977	0.01561577	0.98438423	0.122240589	UN
Q9BR76	CORO1B	1	0.714314708	0.641863619	NA	NA	0.516299435	0.441782314	1	0.826943345	0.938178507	0.735115922	0.603252887	0.595615727	0.527261347	0.735115922	0.603252887	0.027285521	0.373942353	0.012746129	0.573841675	12	0.334696784	0.008011819	0.665303216	0.002121051	2	36.64947436	52.8740149	48.55627113	27.5	53.7	0.394543844	0.605456156	0.021729278	0.978270722	0.055017681	UN
Q13868	EXOSC2	1	0.738894954	0.617856301	0.823976367	0.713167527	0.710904363	0.589281366	1	0.773319033	0.618436346	0.545516131	0.492985111	0.536810507	0.509832033	0.684746249	0.603076319	0.024886039	0.688471188	0.00465652	0.673898836	14	0.061015099	0.015977146	0.938984901	0.003075421	2	40.18317202	57.972063	106.9618002	54	148.1	0.505348162	0.494651838	0.006862403	0.993137597	0.125851186	UN
P16278-3	GLB1	1	0.850630947	0.852224075	0.599467232	0.665366107	0.54508606	0.659954635	1	0.946538878	0.772640968	0.689192406	0.540538679	0.471886874	0.451371631	0.644329819	0.602952393	0.02683071	0.147490373	4.20E-06	0.143682074	14	0.039771829	0.011297533	0.960228171	0.001912096	2	37.27072509	53.77029026	117467.2828	4000	2437.7	0.506539594	0.493460406	2.92E-05	0.999970763	0.186586025	UN
O00571	DDX3X	1	0.931295601	0.751202523	0.717840139	0.545331906	0.501675602	0.297655582	1	0.873739426	0.833026406	0.702368716	0.660535429	0.495245073	0.382070766	0.710104428	0.602933668	0.038058039	0.155406119	0.023687615	0.279932077	14	0.051502373	0.004345486	0.948497627	0.000794624	2	26.27565773	37.9077611	29.44298458	15.5	28.2	0.356977909	0.643022091	0.078017386	0.921982614	0.089369192	UN
Q9UPQ0-10	LIMCH1	1	0.914302491	0.922543433	0.778320709	0.567647033	0.378878129	0.195667811	1	0.896114205	0.898389019	0.67785412	0.637338315	0.408996844	0.31097518	0.728087415	0.602492674	0.047868057	0.073658546	0.007693562	0.023870989	14	0.612191456	0.003867216	0.387808544	0.001852074	1	20.89075824	30.13899331	42.06646324	11	64.5	0.755243489	0.244756511	0.243740583	0.756259417	0.063994276	UN
Q9H1B7	IRF2BPL	1	0.933348789	0.722312394	0.587114637	0.493877639	0.381035088	0.255660595	1	0.872813854	0.873661555	0.676010789	0.710918313	0.381360601	0.250575577	0.631562713	0.602397976	0.048348026	0.143174541	0.030115293	0.184689818	14	0.219675917	0.006100462	0.780324083	0.001785215	2	20.68336766	29.83979195	21.75521173	9.8	21.2	0.436688335	0.563311665	0.140198213	0.859801787	0.206139553	UN
O95425-2	SVIL	1	1.056147744	0.779061315	0.741239025	0.577433177	0.473423722	0.319550252	1	0.808501255	0.793894158	0.709046494	0.627210483	0.405592435	0.289951739	0.725142759	0.60232183	0.041884235	0.109221565	0.023665535	0.139509633	14	0.090402269	0.004167974	0.909597731	0.000905856	2	23.87533161	34.44482251	27.72090981	12.2	26.9	0.439114859	0.560885141	0.145031473	0.854968527	0.067905047	UN
Q07021	C1QBP	1	0.826027595	0.67186698	0.718906915	0.629318965	0.712111653	0.579736252	1	0.767815915	0.739125546	0.628444512	0.574750479	0.56901531	0.647908013	0.673675713	0.602034722	0.021595906	0.347208258	0.000832025	0.415697952	14	0.001918064	0.011415128	0.998081936	0.000803537	2	46.30507249	66.80409846	656.2039712	280.9	832	0.455112638	0.544887362	0.001997515	0.998002485	0.141286343	UN
Q96EY1-2	DNAJA3	1	0.976183932	0.729712261	0.708148485	0.607667269	0.635394704	0.45918016	1	0.980621815	0.992208944	0.691108426	0.594936379	0.571307057	0.606656953	0.699628455	0.601301824	0.025201435	0.121969094	0.003925137	0.158775302	14	0.110543075	0.006931462	0.889456925	0.001605814	2	39.68028086	57.24654442	147.6463732	49.1	174	0.4344489	0.5655511	0.024124933	0.975875067	0.10287673	UN
P29317	EPHA2	1	0.855661723	0.680739686	0.739226272	0.537264329	0.574035047	0.360207224	1	0.838185431	0.83634009	0.695231754	0.664856296	0.566440123	0.470590523	0.717229013	0.601060313	0.031914782	0.253242113	0.017217905	0.444554095	14	0.067803744	0.006366736	0.932196256	0.001265648	2	31.33344272	45.20460242	38.43427415	21.3	39.5	0.362917009	0.637082991	0.037286594	0.962713406	0.077830087	UN
Q9Y5B9	SUPT16H	1	0.88361756	0.779430323	0.678789439	0.596563715	0.555437997	0.368878353	1	1.007783468	0.761223657	0.801133422	0.6054104	0.702471029	0.488091475	0.73996143	0.600987058	0.029914918	0.169558583	0.016232132	0.336611668	14	0.313721937	0.005473535	0.686278063	0.00183971	2	33.42813741	48.22660806	42.94477359	23.7	41.8	0.334983304	0.665016696	0.046003732	0.953996268	0.046566276	UN
Q6ZS17-2	FAM65A	1	0.732934951	0.592309496	NA	NA	NA	NA	1	0.785177083	0.758421858	0.574955749	0.600757646	NA	NA	0.574955749	0.600757646	0.093815393	0.436043034	9.33E-06	0.415132382	8	0.634120182	0.006592655	0.365879818	0.000841634	1	10.65923153	15.37802047	52279.85726	4000	833.8	0.512283398	0.487716602	2.25E-05	0.999977528	0.298680361	UN
P49257	LMAN1	1	0.776908297	0.518935344	0.617581185	0.531565201	NA	NA	1	0.897800799	0.742274601	0.653787238	0.669737522	0.557485916	0.476130744	0.635684211	0.600651362	0.032588562	0.434156253	0.008554852	0.481321804	12	0.075617945	0.014453033	0.924382055	0.00208846	2	30.68561259	44.26998111	62.54985219	27.4	80.1	0.474239934	0.525760066	0.017463278	0.982536722	0.198183058	UN
Q5GLZ8-2	HERC4	1	0.669273037	0.60584097	0.617184391	0.557465023	0.528410308	0.407441081	1	0.884914964	0.762159074	0.769792633	0.643205013	0.635904936	0.473364942	0.693488512	0.600335018	0.030536515	0.668155308	0.014388722	0.813604258	14	0.050402729	0.010377907	0.949597271	0.001885433	2	32.74767954	47.24491487	38.8353021	23.7	47.6	0.450920192	0.549079808	0.017377831	0.982622169	0.110886896	UN
A5YKK6	CNOT1	1	0.837606987	0.714726634	0.688195842	0.559297838	0.588348321	0.36598972	1	0.888994513	0.827867178	0.667240854	0.641112062	0.487864089	0.426846317	0.677718348	0.60020495	0.033714424	0.213935976	0.017335014	0.343010872	14	0.010663184	0.006208398	0.989336816	0.000715254	2	29.66089515	42.79162634	37.32343536	18.8	39	0.384122788	0.615877212	0.048106597	0.951893403	0.133781444	UN
P13010	XRCC5	1	0.907454325	0.684427719	0.750136539	0.583426391	0.660162081	0.474325649	1	0.954292655	0.708688282	0.731295453	0.616251927	0.643741679	0.528077304	0.740715996	0.599839159	0.025702472	0.2351812	0.009648243	0.391707367	14	0.033437029	0.00681991	0.966562971	0.001096379	2	38.90676415	56.1305957	66.35761469	34.8	70.9	0.375156308	0.624843692	0.024039138	0.975960862	0.044591134	UN
Q9BV20	MRI1	1	0.604348829	0.938393536	0.56610742	0.599829675	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56610742	0.599829675	0.082300441	4.986386095	0.028502119	2.01357	5	0.999996407	0.010067545	3.59E-06	0.005321516	1	12.15060318	17.52961495	10.23525354	13.6	24	0.712345339	0.287654661	0.01395745	0.98604255	0.313416661	UN
B4DQV4	SNX4	1	0.81179024	0.735027647	0.629432176	0.599774022	0.603759995	0.464004838	NA	NA	NA	NA	NA	NA	NA	0.629432176	0.599774022	0.028872053	0.333883097	0.010493882	0.449657644	7	0.284093142	0.008628634	0.715906858	0.00020741	2	34.63556943	49.96856425	55.96327512	27.3	65.1	0.426120914	0.573879086	0.022805274	0.977194726	0.207336012	UN
Q8IXI2-4	RHOT1	1	1.03935286	0.786238701	0.726228676	0.583163231	0.641248179	0.49706873	1	NA	NA	0.608895414	0.616330933	0.539624122	0.520773678	0.667562045	0.599747082	0.026465658	1.594049524	0.014600987	1.583880175	12	0.557340523	0.008117577	0.442659477	0.002917781	1	37.78481545	54.51196587	34.44934818	29.4	47.2	0.501599996	0.498400004	0.009134288	0.990865712	0.14849932	UN
Q9H2U1	DHX36	1	0.858342843	0.760829557	0.750588701	0.609156089	0.514886381	0.320133939	1	0.866637891	0.834842867	0.703760595	0.590312124	0.502852824	0.35964635	0.727174648	0.599734106	0.037630689	0.174248855	0.024443967	0.343082803	14	0.001536638	0.003649683	0.998463362	0.000241113	2	26.57405473	38.33825698	29.06352129	16.2	27.5	0.336822331	0.663177669	0.066509352	0.933490648	0.06295416	UN
