proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
Q80TG1	Kansl1	1	NA	NA	0.282356982	0.323495419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.282356982	0.323495419	0.176086184	2.762489094	1.25E-05	0.365776734	3	1	0.024666247	NA	0.000582035	1	5.679037247	8.193118874	9383.111198	0.4	226.8	0.883073641	0.116926359	3.41E-05	0.999965932	0.700297952	UN
Q7TSZ8	Nacc1	1	0.703646281	0.535180977	0.428218519	0.323041987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.428218519	0.323041987	0.165106473	0.519735974	0.058730238	0.340655136	5	0.998431576	0.007295024	0.001568424	2.98E-05	1	6.05669773	8.73796778	7.903773386	2.5	10.3	0.604069438	0.395930562	0.14705155	0.85294845	0.283135169	UN
Q3TL26	Tfb2m;Gm1818	1	0.781731814	0.611018083	0.442088614	0.322928828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.442088614	0.322928828	0.159283142	0.290389419	0.001528431	0.100412905	5	0.997652191	0.00341992	0.002347809	1.01E-05	1	6.27812831	9.057424579	170.6661319	3.1	446.2	0.7430596	0.2569404	0.014993241	0.985006759	0.251083269	UN
Q922E6	Fastkd2	1	NA	NA	0.381689803	0.322815748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.381689803	0.322815748	0.161224704	2.744873519	0.041884451	0.646802993	3	1	0.007959564	NA	5.44E-12	1	6.202523395	8.948349743	4.847914048	0.7	15.3	0.809296968	0.190703032	0.060817794	0.939182206	0.397810255	UN
O08734	Bak1	1	0.715408134	0.548468905	0.365072347	0.322533393	0.525779912	0.417704345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.365072347	0.322533393	0.038711016	0.534089792	6.15E-06	0.247571261	7	0.768379495	0.051155802	0.231620505	0.004137632	1	25.83244018	37.26833334	51506.96738	2.3	908	0.68327543	0.31672457	2.48E-05	0.999975162	0.441885432	UN
Q64310	Surf4	1	0.678082958	0.472910792	0.40686243	0.516901595	0.564032469	0.695103875	1	NA	NA	0.252810819	0.127969925	0.465408583	0.226426495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.329836625	0.32243576	0.041570384	0.68494359	9.54E-08	0.249856334	12	0.529778489	0.103989631	0.470221511	0.036018867	1	24.05558753	34.70487684	2802891.067	1.6	759.2	0.73271678	0.26728322	3.82E-07	0.999999618	0.543232145	UN
O88986	Gcat	1	0.634880112	0.548416025	0.360834016	0.321942054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.360834016	0.321942054	0.174119759	0.466946274	8.96E-05	0.159962958	5	0.999891163	0.011840095	0.000108837	0.000408715	1	5.74317359	8.285648057	2850.386052	2.1	1132.3	0.744838727	0.255161273	0.000559618	0.999440382	0.452645363	UN
Q99JR8-2	Smarcd2	1	0.748207666	0.558631389	0.601820377	0.44065393	0.517857275	0.328073532	1	NA	NA	0.312342323	0.202379814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45708135	0.321516872	0.050983176	0.400272075	1.59E-05	0.16681551	10	0.529225317	0.059945982	0.470774683	0.014016816	1	19.61431359	28.29747294	18502.35384	2.6	1251.6	0.705838191	0.294161809	9.53E-05	0.999904693	0.215541266	UN
D3YYK0	Abhd11	1	NA	NA	0.444487618	0.321437211	0.433621038	0.347170024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.444487618	0.321437211	0.043784116	0.399579084	0.000116738	0.17587162	5	0.999925919	0.043600277	7.41E-05	0.002047505	1	22.83933312	32.95019263	2619.780602	2.7	1233.6	0.694375871	0.305624129	0.000663326	0.999336674	0.243356553	UN
A2RS43	Pcdh7	1	0.864318634	0.776003308	0.613288913	0.36156467	NA	NA	1	0.931942845	0.655193436	0.537992316	0.280654866	0.169465884	NA	1	0.613568485	0.169597461	0.26312116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.537992316	0.321109768	0.138897881	0.582939665	0.069725445	0.394432214	15	0.797058684	0.04072388	0.202941316	0.026799974	1	7.199533878	10.38673182	6.811054975	2.4	8.7	0.596435888	0.403564112	0.150219314	0.849780686	0.051924872	UN
A6H5Z3	Exoc6b	1	0.675093041	0.47311402	0.418351011	0.321101035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.418351011	0.321101035	0.170158537	0.663797806	0.050582142	0.368857739	5	0.999828398	0.011441705	0.000171602	0.000274371	1	5.876872347	8.478534592	8.0300273	2	12.2	0.642806606	0.357193394	0.120594499	0.879405501	0.303434732	UN
Q9QXS1-3	Plec	1	0.73072364	0.72631948	NA	NA	0.596781221	0.486759752	1	0.793403637	0.297437157	0.350688667	0.320368815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.350688667	0.320368815	0.035187034	0.613515551	2.36E-06	0.292261076	10	0.516406983	0.060484183	0.483593017	0.013854949	1	28.41955911	41.00075699	136732.1811	2.2	783.6	0.677336478	0.322663522	8.07E-06	0.999991926	0.478715238	UN
Q8R3P6	Vwa9	1	0.569242574	0.445903736	0.332840084	0.318631667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.332840084	0.318631667	0.18504566	0.716849152	0.005499392	0.22853597	5	0.998908259	0.021785189	0.001091741	0.000118799	1	5.404071621	7.796427328	45.01508545	1.4	122.8	0.758261512	0.241738488	0.023498122	0.976501878	0.528233386	UN
Q6ZQA6	Igsf3	1	NA	NA	0.396949977	0.318521576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.396949977	0.318521576	0.160603753	2.748595815	0.055032898	0.751046952	3	1	0.006228833	NA	5.13E-12	1	6.226504544	8.982947228	4.185351811	0.8	11.6	0.785393252	0.214606748	0.068272266	0.931727734	0.351912477	UN
Q60778	Nfkbib	1	NA	NA	0.405018294	0.317151826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.405018294	0.317151826	0.160028616	2.748331555	0.061137908	0.810254808	3	1	0.005465197	NA	1.94E-14	1	6.248882392	9.015231638	4.005215079	1	10.4	0.772309922	0.227690078	0.070161142	0.929838858	0.329635706	UN
Q80W68	Kirrel	1	0.901640604	0.750150593	0.543952231	0.42807241	NA	NA	1	0.799123365	0.628372011	NA	NA	NA	NA	1	0.799933879	0.619221752	0.409895235	0.206018453	NA	NA	1	0.65829891	0.279723752	0.264866261	NA	NA	NA	0.409895235	0.317045431	0.187361881	0.358531044	1.60E-05	0.110184696	17	0.782223717	0.018895882	0.217776283	0.013242057	1	5.337264933	7.700045651	14660.71368	2.5	1514.3	0.764922134	0.235077866	0.000145524	0.999854476	0.317498576	UN
Q9D666	Sun1	1	0.747660486	0.610046046	0.386304939	0.316335617	0.314344168	NA	1	NA	NA	0.150473385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268389162	0.316335617	0.113119093	0.536121592	8.60E-06	0.144803566	8	0.875483224	0.068758274	0.124516776	0.017679955	1	8.84024058	12.75377125	24732.37885	1.7	1042.3	0.787342905	0.212657095	5.94E-05	0.999940621	0.73984148	UN
O08912	Galnt1	1	0.713724517	0.532160137	0.392293752	0.316254227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.392293752	0.316254227	0.171194446	0.424284873	0.0149314	0.167709575	5	0.994653444	0.008352627	0.005346556	1.27E-05	1	5.841310989	8.427230396	20.66236629	2.3	42.4	0.716704143	0.283295857	0.081752739	0.918247261	0.360139916	UN
Q8CFX1	H6pd	1	0.782262436	0.610144202	0.417556828	0.313938727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.417556828	0.313938727	0.164652738	0.302200525	5.17E-05	0.098022485	5	0.999590557	0.00395977	0.000409443	4.73E-05	1	6.073388237	8.762047092	4735.392595	3	1773.6	0.755080336	0.244919664	0.000527645	0.999472355	0.294055904	UN
Q8C6M1	Usp20	1	NA	NA	0.450516647	0.313912002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.450516647	0.313912002	0.155732267	2.733543653	0.090322562	1.246834286	3	1	0.002391143	NA	2.10E-12	1	6.421276831	9.263944241	3.719305021	2.8	7.2	0.686754799	0.313245201	0.067548217	0.932451783	0.21803896	UN
Q61069	Usf1	1	NA	NA	0.411576705	0.313778445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.411576705	0.313778445	0.160294803	2.754371174	0.067829307	0.874535576	3	1	0.004778321	NA	2.88E-12	1	6.238505422	9.000260835	3.828475769	1.3	9.4	0.759008529	0.240991471	0.071977754	0.928022246	0.308225807	UN
Q8CGZ0	Cherp	1	NA	NA	NA	NA	1.22774543	0.48430164	1	0.809599457	0.685101696	NA	NA	0.634371056	0.559248857	1	0.875278286	0.390174494	0.527756773	0.3116989	0.520753223	0.315529421	NA	NA	NA	NA	NA	NA	NA	0.527756773	0.3116989	0.027484686	0.54003938	0.002723866	0.414711036	15	0.685241945	0.034688954	0.314758055	0.019504839	1	36.38389714	52.49086797	160.5140774	31.4	253.1	0.565634087	0.434365913	0.006525248	0.993474752	0.056260948	UN
Q9JJG9	Noa1	1	NA	NA	0.40781989	0.30966781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40781989	0.30966781	0.162071993	2.749125388	0.068833562	0.866168904	3	1	0.004858533	NA	2.79E-12	1	6.170097526	8.901569102	3.757239295	1.2	9.2	0.760415381	0.239584619	0.073618589	0.926381411	0.31080208	UN
P02469	Lamb1	1	0.897175665	0.707565864	0.587946739	0.301727105	0.155381151	NA	1	0.904107387	0.806546758	0.532680544	0.315361694	0.196126053	NA	1	0.66406749	0.347465448	0.210111049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.532680544	0.308544399	0.127185018	0.341373167	0.059285541	0.189211101	16	0.63436992	0.024774281	0.36563008	0.013919252	1	7.862561326	11.34327823	7.899823171	2.9	9.1	0.643391046	0.356608954	0.238576829	0.761423171	0.041888626	UN
Q8K1S3-2	Unc5b	1	0.675136858	0.681219265	0.514435944	0.288810957	NA	NA	1	0.733692479	0.631154086	0.419763529	0.327809075	0.126577138	NA	1	0.718318876	0.182226359	0.297950445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.419763529	0.308310016	0.154428906	0.74624868	0.085444509	0.4768959	15	0.625756302	0.033662928	0.374243698	0.017641629	1	6.475471648	9.342130834	5.380682176	2	7	0.610106681	0.389893319	0.151944458	0.848055542	0.279739024	UN
Q3TUH1	Tamm41	1	0.76342829	0.743794836	NA	NA	NA	NA	1	NA	NA	0.522273711	0.307150714	0.532236827	0.397071659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522273711	0.307150714	0.038498604	0.282479626	1.36E-05	0.156820232	8	0.737087158	0.028374633	0.262912842	0.004607125	1	25.97496752	37.47395682	26331.83441	4.2	1615.7	0.643022348	0.356977652	8.64E-05	0.999913551	0.059355115	UN
Q99N92	Mrpl27	1	0.775182965	0.61653707	0.36248072	0.306654826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36248072	0.306654826	0.173380301	0.338024458	2.75E-06	0.103955558	5	0.999971748	0.006434666	2.83E-05	0.000653443	1	5.767667931	8.320985922	85376.64725	2.7	1605.9	0.764795795	0.235204205	2.65E-05	0.999973499	0.423767738	UN
B2RXS4	Plxnb2	1	0.731082269	0.911635446	NA	NA	NA	NA	1	NA	NA	1.103104331	0.545431637	NA	NA	1	0.738987335	0.62263338	0.412943773	0.305764866	0.125024812	NA	1	0.855824154	0.26131304	0.441092102	0.123705413	0.145460012	NA	0.441092102	0.305764866	0.138420678	0.662420471	0.110276725	0.896447019	18	0.896052506	0.033454577	0.103947494	0.029421849	1	7.224354149	10.4225399	5.856218226	3.7	5.9	0.424936997	0.575063003	0.109540205	0.890459795	0.226032135	UN
P15105	Glul	1	0.628073332	0.641752244	NA	NA	NA	NA	1	NA	NA	0.326456399	0.305154678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.326456399	0.305154678	0.180300369	0.404005604	4.25E-05	0.123764237	6	0.99429515	0.009803503	0.00570485	0.002061055	1	5.546300349	8.001620009	5515.818118	2.3	1344.9	0.765495814	0.234504186	0.000343515	0.999656485	0.525990635	UN
Q6P7W2	Shkbp1	1	NA	NA	0.676707883	0.303825021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.676707883	0.303825021	0.13865611	0.00011869	0.28350996	0.283385442	3	1	0.002116515	NA	0.000191305	1	7.212087534	10.40484292	7.053021708	5.5	4	0.000418655	0.999581345	0.500109825	0.499890175	-0.205136079	UN
Q60953	Pml	1	0.818115837	0.601117128	0.64075408	0.436931168	0.401463598	0.303356307	1	0.926315567	0.172125163	0.606511852	0.170684877	0.191527711	0.135846051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623632966	0.303808022	0.063171614	0.566173672	0.023216804	0.262335534	14	0.65795572	0.077306721	0.34204428	0.039174569	1	15.82989477	22.83771068	14.84519645	2.1	27.4	0.683364371	0.316635629	0.081304899	0.918695101	-0.123486363	UN
O54967-3	Tnk2	1	0.940376842	0.939779328	0.390046264	0.303724923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.390046264	0.303724923	0.158643731	3.90E-06	0.168866548	1.605680515	5	0.999998296	0.006592469	1.70E-06	0.006330088	1	6.303432191	9.093930362	6.544608982	4.5	4.2	2.43E-06	0.999997571	0.095160366	0.904839634	0.345673498	UN
Q99N85	Mrps18a	1	NA	NA	0.293636184	0.303175556	0.449820524	0.860502645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.293636184	0.303175556	0.023558334	2.799481747	1.15E-06	0.602250472	5	0.999991489	0.106828736	8.51E-06	0.028327704	1	42.44782399	61.23926517	154332.9282	0.6	208.4	0.822957707	0.177042293	1.90E-06	0.999998095	0.628692123	UN
Q8BH15-2	Cnot10	1	0.655353764	0.497029477	0.379612235	0.302504043	0.299158232	0.277510976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.379612235	0.302504043	0.055377028	1.346688088	0.022083056	0.531485425	7	0.789473069	0.05250871	0.210526931	0.004555184	1	18.05802936	26.0522294	13.34677917	1.3	30.1	0.717020061	0.282979939	0.039892184	0.960107816	0.370774663	UN
Q6PIJ4	Nfrkb	1	0.71936219	0.487668982	0.404159598	0.301860207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.404159598	0.301860207	0.176138101	0.520498344	0.050542854	0.275431883	5	0.999897171	0.009149151	0.000102829	0.000330504	1	5.677363342	8.190703939	8.103062374	2.2	11.7	0.653949713	0.346050287	0.155051446	0.844948554	0.307049805	UN
Q9JIK9	Mrps34	1	0.662366484	0.511028316	NA	NA	0.544679467	0.404933301	1	NA	NA	0.450568351	0.301173381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.450568351	0.301173381	0.038970037	0.579922147	2.31E-06	0.271200281	8	0.51107487	0.042663197	0.48892513	0.004229808	1	25.66074	37.02062234	137954.3773	2.2	833.9	0.681361609	0.318638391	8.52E-06	0.999991483	0.197210909	UN
P49135	Ercc3	1	0.604647149	0.441382591	0.375672227	0.300875023	NA	NA	1	0.912195608	0.313787313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.375672227	0.300875023	0.200815692	0.610973776	7.11E-05	0.183510352	8	0.891184109	0.024647857	0.108815891	0.006840108	1	4.979690535	7.18417484	3252.001846	1.6	893.4	0.769019486	0.230980514	0.000387047	0.999612953	0.378508099	UN
Q62086	Pon2	1	0.816650699	0.700556809	NA	NA	NA	NA	1	0.851682327	0.286811348	0.623283361	0.300695354	0.564132697	0.33485709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623283361	0.300695354	0.043245309	0.49593071	0.005911832	0.27596614	10	0.784063479	0.044951888	0.215936521	0.01680027	1	23.12389549	33.36072935	61.77031089	2.9	115	0.642483137	0.357516863	0.020973019	0.979026981	-0.128074789	UN
Q91UZ1	Plcb4	1	0.674116591	0.4929091	0.40686243	0.297837354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40686243	0.297837354	0.177599945	0.628445288	0.066650877	0.379972504	5	0.999488084	0.009455198	0.000511916	9.45E-05	1	5.630632363	8.123285387	6.645001596	2.1	9	0.623199326	0.376800674	0.149232842	0.850767158	0.293676294	UN
Q80UK8	Ints2	1	0.648182931	0.452321658	0.403845655	0.297500951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.403845655	0.297500951	0.180539981	0.755630249	0.060822131	0.404662356	5	0.999823224	0.012779459	0.000176776	0.000299253	1	5.538939336	7.991000312	6.595930231	1.8	10	0.651241114	0.348758886	0.130664142	0.869335858	0.300553587	UN
E0CXS2	Tle3	1	0.706595626	0.604203273	0.427482308	0.297404975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.427482308	0.297404975	0.170066344	0.418638522	0.08402913	0.336708361	5	0.999834129	0.004105479	0.000165871	0.000101162	1	5.880058201	8.483130807	6.628799788	2.9	7	0.554233467	0.445766533	0.199718666	0.800281334	0.243512118	UN
Q99ME2	Wdr6	1	0.808607959	0.649495234	0.461831407	0.294648365	0.108074173	0.135659174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.461831407	0.294648365	0.083123854	0.208731875	8.94E-06	0.024607354	7	0.643370601	0.04932609	0.356629399	0.002816823	1	12.03024098	17.355969	11795.36259	3.6	3041.9	0.894542575	0.105457425	0.00036333	0.99963667	0.161569066	UN
E9Q236	Abcc4	1	0.743843788	0.56509688	0.370272471	0.294530694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.370272471	0.294530694	0.178711542	0.364726413	1.27E-06	0.10983832	5	0.999611634	0.006785845	0.000388366	8.46E-05	1	5.595609484	8.072758054	182150.6479	2.5	1495.6	0.768549342	0.231450658	1.16E-05	0.999988432	0.382330108	UN
Q924W5	Smc6	1	0.465827594	0.35260901	0.310486906	0.294060948	NA	NA	1	0.739780427	0.329707442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.310486906	0.294060948	0.220438124	0.837084778	2.00E-05	0.208629807	8	0.504081205	0.0350078	0.495918795	0.003422599	1	4.536420389	6.544671199	9999.255855	1.2	678.7	0.800490679	0.199509321	9.56E-05	0.999904364	0.557629436	UN
Q9Z0L0	Tpbg	1	0.783868327	0.635691888	0.394976056	0.29366284	0.120938154	0.143147501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.394976056	0.29366284	0.081078138	0.224245562	7.19E-07	0.029493419	7	0.573673886	0.051114923	0.426326114	0.002468742	1	12.33378108	17.7938848	161668.7826	3.4	2797.3	0.883764728	0.116235272	2.44E-05	0.999975623	0.316268647	UN
Q8BLU0	Flrt2	1	0.784693176	0.502873609	0.4107195	0.292846592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4107195	0.292846592	0.176488531	0.413134894	0.04559849	0.201390568	5	0.999971438	0.006933409	2.86E-05	0.000697963	1	5.666090548	8.174440734	8.814290711	2.5	12.4	0.672282794	0.327717206	0.18461745	0.81538255	0.275791587	UN
Q8BUR4	Dock1	1	0.605224488	0.531919611	0.443425472	0.291526942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.443425472	0.291526942	0.175041956	2.183719707	0.100906508	1.194265765	5	0.991245989	0.008562018	0.008754011	8.78E-06	1	5.712916045	8.241995647	3.79971116	2.7	6.4	0.646456216	0.353543784	0.077909719	0.922090281	0.19691411	UN
E9QQ14	Zcchc9	1	0.656303758	0.539307967	0.216262983	0.291204634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.216262983	0.291204634	0.207658129	0.543320179	1.95E-06	0.128583394	5	0.999989127	0.028672843	1.09E-05	0.006250398	1	4.815607291	6.947452758	97968.37892	1.6	1056.3	0.808628204	0.191371796	1.52E-05	0.999984808	0.914395573	UN
Q6WKZ8-2	Ubr2	1	0.795207074	0.638701714	0.432166426	0.290470601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.432166426	0.290470601	0.16907752	0.261165398	0.000165628	0.068179423	5	0.999552419	0.002102498	0.000447581	2.34E-05	1	5.914446814	8.532743088	1252.918557	3.2	2156.2	0.792984682	0.207015318	0.002423407	0.997576593	0.220818065	UN
Q99M96-6	St7	1	0.666034388	0.449995729	0.343660737	0.290470601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.343660737	0.290470601	0.190186737	0.55406643	0.011237183	0.179079635	5	0.999282404	0.014991873	0.000717596	0.0001144	1	5.257990217	7.585676411	23.10091543	1.7	57.6	0.755738122	0.244261878	0.059044616	0.940955384	0.449973883	UN
Q6ZQK5	Acap2	1	NA	NA	0.392049178	0.290288746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.392049178	0.290288746	0.170506313	2.752467547	0.075128001	0.845440613	3	1	0.005083889	NA	7.23E-14	1	5.864885472	8.461241186	3.40568326	1.1	8.4	0.765018846	0.234981154	0.081610431	0.918389569	0.317928405	UN
Q8CB77	Tceb3	1	0.820360586	0.796142252	NA	NA	0.579827209	0.533810159	1	1.049251563	0.41602747	0.606913302	0.289737623	0.440622357	0.227352188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606913302	0.289737623	0.039089852	0.295233739	0.00548185	0.183824794	12	0.74626219	0.033859161	0.25373781	0.016148084	1	25.58208726	36.90715042	72.08586994	4.4	123.2	0.616279053	0.383720947	0.028957514	0.971042486	-0.120020428	UN
Q8BGA9	Oxa1l	1	NA	NA	0.429964276	0.289036449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.429964276	0.289036449	0.166322902	2.738869471	0.099287319	1.219455564	3	1	0.00251134	NA	1.29E-16	1	6.01240111	8.674061265	3.355481844	2.5	6.4	0.69192637	0.30807363	0.075289368	0.924710632	0.223451914	UN
Q8BM72	Hspa13	1	NA	NA	0.449717617	0.288048446	NA	NA	1	0.629008243	0.582854172	NA	NA	NA	NA	1	0.796315625	0.332163952	NA	NA	0.111073068	NA	NA	NA	NA	NA	NA	NA	NA	0.449717617	0.288048446	0.151126835	0.775446407	0.102375085	0.578409281	10	0.697635887	0.016739372	0.302364113	0.005218394	1	6.61695853	9.546253258	4.911825461	2.2	5.9	0.572768881	0.427231119	0.150378137	0.849621863	0.176822112	UN
Q6NZL6	Tonsl	1	0.736659856	0.513071845	0.35631516	0.287212733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35631516	0.287212733	0.185274387	0.411862956	3.11E-05	0.120931328	5	0.999646555	0.009137322	0.000353445	0.000122903	1	5.397400114	7.786802378	7304.709003	2.2	1332.2	0.773024352	0.226975648	0.000256943	0.999743057	0.408173605	UN
P51863	Atp6v0d1	1	0.676433068	0.60636095	NA	NA	0.574102164	0.37886996	1	0.892541833	0.269548029	0.606913302	0.287013103	0.531842685	0.335438714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606913302	0.287013103	0.038152547	0.687226622	0.004896566	0.356240922	12	0.516337255	0.045999413	0.483662745	0.015649194	1	26.2105697	37.81385893	70.68088924	2.3	139.7	0.658598943	0.341401057	0.013558731	0.986441269	-0.124744376	UN
Q64127-2	Trim24	1	0.799489931	0.670656253	0.496299429	0.400130676	0.279759978	0.152913394	1	NA	NA	0.533790877	0.173838907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.515045153	0.286984792	0.074833388	0.247250465	0.020161918	0.08658968	10	0.5174394	0.038698525	0.4825606	0.008879239	1	13.36301922	19.27876156	15.86002933	3.5	27.1	0.740625322	0.259374678	0.188867596	0.811132404	0.039337679	UN
