gene	struc	chn	decay.class	qtype	unq	tot	species	
SLBP	2kjm	A	E	mon	1	1	human
ARAF	2mse	D	X	het	3	4	human
MVP	1y7x	A	E	mon	1	1	human
BTBD1	3no8	A	X	mon	1	1	human
HIST2H2BF	2xql	B	X	het	2	10	human
BAZ2B	4rvr	A	X	mon	1	1	human
CTD-2501B8.1	4ca5	A	X	mon	1	1	human
CRYL1	3f3s	A	X	mon	1	1	human
PCDHA2	1wuz	A	X	mon	1	1	human
ARHGEF16	1x6b	A	X	mon	1	1	human
WDR48	5cvl	A	X	mon	1	1	human
CFH	3gau	A	X	mon	1	1	human
RPRD1A	4jxt	A	U	het	2	2	human
ERCC8	4a11	B	X	het	2	2	human
AC254560.1	4wnv	A	X	mon	1	1	human
EPHA7	2rei	A	X	mon	1	1	human
TNFRSF1A	1tnr	R	X	het	2	2	human
SDHB	3sfe	B	N	het	4	4	human
GYPB	2kpe	A	X	hom	1	2	human
FOXS1	1d5v	A	X	mon	1	1	human
MVB12B	3tow	A	X	mon	1	1	human
SKP2	2ast	B	X	het	4	4	human
DOCK2	3b13	A	X	het	2	4	human
CHKA	4cga	A	X	hom	1	2	human
PDPN	3wsr	C	X	het	2	2	human
PIAS1	1v66	A	U	mon	1	1	human
RAMP1	2yx8	A	X	hom	1	2	human
DDB2	3i7l	B	X	het	2	2	human
ERN1	4z7h	A	X	mon	1	1	human
LMAN1	3a4u	A	U	het	2	2	human
PRKD3	2d9z	A	X	mon	1	1	human
GIPR	2qkh	A	X	het	2	2	human
PNLIPRP1	2ppl	A	X	mon	1	1	human
PRIM2	4rr2	B	U	het	2	2	human
EFNA2	2wo3	B	X	het	2	2	human
SEC13	3bg1	A	U	het	2	8	human
DDX3X	2i4i	A	U	mon	1	1	human
DUSP18	2esb	A	X	mon	1	1	human
ASAP2	1dcq	A	X	mon	1	1	human
CNKSR2	3bs5	B	X	het	2	2	human
CH507-9B2.2	4u7p	B	X	het	2	2	human
EXOSC10	3sah	A	U	mon	1	1	human
CELF5	2dnh	A	X	mon	1	1	human
PGAM1	4gpi	B	E	hom	1	2	human
RGPD3	1xke	A	X	mon	1	1	human
FBXO4	3l2o	B	X	het	2	2	human
OSBP	2rr3	B	X	het	2	2	human
ATP5O	2jmx	A	N	het	2	2	human
TTBK1	4nfm	A	X	mon	1	1	human
MAD2L2	4ext	C	X	het	3	3	human
FTH1	3ajo	A	N	hom	1	24	human
CETN2	2ggm	A	X	het	2	2	human
GNPNAT1	2o28	A	E	hom	1	2	human
CSNK1D	1ckj	A	U	hom	1	2	human
PITX3	2l7f	P	X	mon	1	1	human
EPN3	1h0a	A	X	mon	1	1	human
PCDHA5	1wuz	A	X	mon	1	1	human
SIAH2	1k2f	A	X	hom	1	2	human
SEC23A	3eg9	A	U	het	3	3	human
SHANK2	3qjm	A	X	het	2	2	human
TFF1	1ps2	A	X	mon	1	1	human
PRDM2	2qpw	A	X	mon	1	1	human
PUS10	2v9k	A	X	mon	1	1	human
PIAS2	4fo9	A	X	mon	1	1	human
PRKAA1	4rer	A	N	het	3	3	human
HBD	1shr	B	X	het	2	4	human
MASP2	3tvj	B	X	het	3	3	human
CYP2C18	4nz2	A	X	mon	1	1	human
MECR	1zsy	A	X	hom	1	2	human
NRBF2	4zey	A	X	mon	1	1	human
CYP21A2	3qz1	A	X	mon	1	1	human
NPM1	2vxd	A	U	mon	1	1	human
LYAR	1wjv	A	E	mon	1	1	human
CD5	2ja4	A	X	mon	1	1	human
PITPNA	1t27	A	E	mon	1	1	human
HES1	2mh3	A	X	hom	1	2	human
UBE2S	1zdn	A	E	mon	1	1	human
GSX1	1kz0	A	X	mon	1	1	human
ALKBH3	2iuw	A	X	hom	1	2	human
KLF10	2epa	A	X	mon	1	1	human
DNAJB4	1hdj	A	E	mon	1	1	human
ATP1B1	3wgv	B	U	het	3	3	human
TBC1D2	2dhk	A	U	mon	1	1	human
STX6	2nps	D	X	het	4	4	human
INTS12	1wev	A	X	mon	1	1	human
PCYT1B	1pei	A	X	mon	1	1	human
KALRN	2kr9	A	X	mon	1	1	human
UBXN4	2kxj	A	U	mon	1	1	human
SIGLEC7	1o7v	A	X	mon	1	1	human
VPS29	1w24	A	E	mon	1	1	human
MSX1	1ig7	A	X	mon	1	1	human
MAPK8IP1	3vum	F	X	het	2	2	human
MYOM1	2y23	A	X	mon	1	1	human
RPAP3	4cgw	A	U	het	2	2	human
CCL14	2q8r	E	X	hom	1	2	human
SHARPIN	4emo	A	X	hom	1	2	human
USP7	1nbf	A	E	het	2	2	human
RIMBP3B	2ege	A	X	mon	1	1	human
AFAP1L2	2cof	A	X	mon	1	1	human
SPIN2A	4mzf	B	X	het	2	2	human
HS3ST2	1t8t	A	X	hom	1	2	human
CDKL2	4bbm	A	X	mon	1	1	human
PLCB2	2zkm	X	X	mon	1	1	human
SCIN	5a1m	A	X	hom	1	2	human
NAT1	2ija	A	X	mon	1	1	human
RBM11	2ywk	A	X	mon	1	1	human
ARHGEF12	1txd	A	X	mon	1	1	human
SHQ1	4pbd	A	X	mon	1	1	human
FKBP5	1kt0	A	X	mon	1	1	human
PTPRQ	4ikc	A	X	mon	1	1	human
EPRS	5a34	A	U	het	2	2	human
PPIAL4D	1m63	C	X	het	4	8	human
HESX1	2k40	A	X	mon	1	1	human
ADK	1bx4	A	U	mon	1	1	human
CRK	2eyy	A	X	mon	1	1	human
MPP3	3o46	A	X	hom	1	3	human
NCAM2	2jll	A	X	mon	1	1	human
ETV5	4uno	A	X	hom	1	2	human
KIF22	3bfn	A	E	mon	1	1	human
METTL18	4rfq	A	X	hom	1	2	human
H2AFY	3ivb	M	U	het	2	2	human
CARD11	4i16	A	X	mon	1	1	human
ATL1	3q5d	A	X	mon	1	1	human
RTN4R	1p8t	A	X	mon	1	1	human
SERPINF1	1imv	A	X	mon	1	1	human
ECHDC3	2vx2	A	X	hom	1	3	human
ATP6V1B1	3j9u	B	X	het	11	28	human
RP11-152F13.10	2mkk	A	X	mon	1	1	human
UROD	1r3q	A	U	hom	1	2	human
ZNF521	2mdg	A	X	mon	1	1	human
AIMP2	5a34	B	U	het	2	2	human
WNK4	4chb	C	X	het	2	2	human
TRAPPC2	1h3q	A	U	mon	1	1	human
THBD	1zaq	A	X	mon	1	1	human
SMNDC1	4a4f	A	U	mon	1	1	human
GLRA2	1mot	A	X	mon	1	1	human
CLIP3	2cp0	A	X	mon	1	1	human
TNFAIP6	2wno	A	X	mon	1	1	human
SNRPD1	3s6n	A	E	het	7	7	human
CCL2	3ifd	A	X	hom	1	2	human
MCIDAS	4bry	B	X	het	2	2	human
FOLH1	4p4b	A	X	hom	1	2	human
TXN	2iiy	A	U	mon	1	1	human
CCNH	1jkw	A	X	hom	1	2	human
HIF1A	1l8c	B	X	het	2	2	human
IQSEC1	3qwm	A	X	hom	1	2	human
PPP5C	3h61	A	U	mon	1	1	human
MAGOH	3ex7	A	X	het	4	4	human
CCT7	3iyg	H	U	het	8	8	human
TOM1L2	2n2n	A	U	mon	1	1	human
ASPA	4mri	A	X	hom	1	2	human
CORO1A	2aq5	A	X	mon	1	1	human
CYCS	1j3s	A	U	mon	1	1	human
NUDT18	3gg6	A	X	mon	1	1	human
ARL8A	4ile	A	X	mon	1	1	human
DCLRE1B	5aho	A	X	mon	1	1	human
NIFK	2aff	B	E	het	2	2	human
LCP2	2ror	B	X	het	2	2	human
SLC25A31	2c3e	A	X	mon	1	1	human
ALPPL2	3mk0	A	X	hom	1	2	human
CLGN	3ici	C	N	het	2	2	human
TDG	1wyw	A	X	het	2	2	human
CCNA2	1fvv	B	E	het	2	2	human
NRG1	1hre	A	X	mon	1	1	human
SNX14	4bgj	A	X	mon	1	1	human
MEFV	2wl1	A	X	mon	1	1	human
LILRA3	3q2c	A	X	mon	1	1	human
DIAPH3	1awi	P	U	het	2	3	human
TRAF1	3m0d	C	X	het	3	4	human
APBB1IP	2mwn	A	X	het	2	2	human
AZIN1	3btn	A	X	mon	1	1	human
CYTH4	1fgz	A	X	mon	1	1	human
DNAJB2	2lgw	A	X	mon	1	1	human
CAPN7	2qfe	A	X	mon	1	1	human
KLF1	2l2i	B	X	het	2	2	human
DTYMK	1nmy	A	E	mon	1	1	human
PKP1	1xm9	A	X	mon	1	1	human
CNKSR1	1wwv	A	X	mon	1	1	human
PPP3CB	4or9	A	X	het	2	2	human
SIRPG	2jjw	A	X	hom	1	2	human
DNAJC5	2ctw	A	X	mon	1	1	human
PDCD11	1wi5	A	U	mon	1	1	human
GLDN	4d77	A	X	mon	1	1	human
DRG1	2eki	A	U	mon	1	1	human
PDK1	2q8g	A	X	hom	1	2	human
CYP3A7	4ny4	A	X	mon	1	1	human
CXCL1	1mgs	A	X	hom	1	2	human
KIAA0020	4wzr	A	U	mon	1	1	human
GTF2IRD1	2dzq	A	X	mon	1	1	human
STYX	2r0b	A	X	mon	1	1	human
IL15	4gs7	A	X	het	4	4	human
GAS7	2lx7	A	X	mon	1	1	human
DNAJA4	2lo1	A	X	mon	1	1	human
RNASEL	4oau	C	X	hom	1	2	human
BAG6	4x86	B	X	het	2	2	human
DMKN	4f20	Q	X	het	2	2	human
DNAJC12	2ctq	A	X	mon	1	1	human
PLEKHA3	3rcp	A	X	mon	1	1	human
PAK3	2df6	C	X	het	2	2	human
PCNA	1vym	A	E	hom	1	3	human
STIM1	2k60	A	X	mon	1	1	human
SETD1A	4ewr	C	X	het	2	2	human
LHX2	2dmq	A	X	mon	1	1	human
HIST1H2BA	2xql	B	X	het	2	10	human
MEF2BNB-MEF2B	1c7u	A	X	hom	1	2	human
MLK4	4uya	A	X	mon	1	1	human
ITCH	2p4r	T	E	het	2	2	human
POLR3C	2xub	A	U	mon	1	1	human
PABPC1L2B	2k8g	A	X	mon	1	1	human
TPBG	4cnm	A	U	mon	1	1	human
DIXDC1	3pz7	A	X	mon	1	1	human
TXNDC5	3uj1	A	U	mon	1	1	human
SOX3	1gt0	D	X	het	2	2	human
MYL2	2w4a	B	X	mon	1	1	human
CHMP4B	3c3q	B	E	het	2	2	human
BTG1	3e9v	A	X	mon	1	1	human
TGFB3	1tgj	A	X	hom	1	2	human
PRSS1	1uhb	P	X	het	3	3	human
KIR2DS5	1nkr	A	X	mon	1	1	human
RXFP1	2jm4	A	X	mon	1	1	human
GOLGA2	4rey	B	U	het	2	2	human
COX6C	2eil	I	X	het	13	26	human
NRXN1	4nxr	B	X	het	2	2	human
SUMO4	1wm3	A	X	hom	1	3	human
BARX1	2dmt	A	X	mon	1	1	human
PRKD2	2coa	A	X	mon	1	1	human
STEAP3	2vq3	A	X	hom	1	2	human
CASP1	2h48	A	X	het	3	6	human
SET	2e50	A	U	hom	1	2	human
SNAP29	4wy4	D	X	het	4	4	human
MTHFSD	2e5j	A	X	mon	1	1	human
FXR1	3kuf	A	U	mon	1	1	human
CXCL14	2hdl	A	X	mon	1	1	human
DHDH	2o48	X	X	hom	1	2	human
CPA1	3fju	A	X	het	2	2	human
PPP1R3A	2m83	A	X	mon	1	1	human
ASGR1	1dv8	A	X	mon	1	1	human
HIGD1A	2lom	A	U	mon	1	1	human
PPIAL4C	1m63	C	X	het	4	8	human
PRMT3	2fyt	A	X	mon	1	1	human
COBLL1	2daj	A	X	mon	1	1	human
BTG2	3dju	B	X	mon	1	1	human
GNMT	2azt	A	X	hom	1	4	human
UBAC1	2dai	A	E	mon	1	1	human
NDNL2	3nw0	B	X	het	2	2	human
ITK	1snx	A	X	mon	1	1	human
MUS81	4p0q	A	X	het	2	2	human
ALDOB	1xdl	A	X	hom	1	2	human
MX1	3szr	A	X	hom	1	2	human
DUSP19	3s4e	A	X	mon	1	1	human
WHSC1	4yz8	A	U	mon	1	1	human
DKK1	3s8v	X	X	het	2	2	human
PEX14	4bxu	A	X	het	2	2	human
ECE1	3dwb	A	U	mon	1	1	human
S100A16	2l50	A	U	hom	1	2	human
FAH	2hzy	A	U	hom	1	2	human
SENP1	2iyd	A	X	het	2	2	human
TRIM41	2egm	A	X	mon	1	1	human
BAK1	2m5b	A	X	het	2	2	human
RBMX	2mb0	B	U	mon	1	1	human
EN1	3zob	A	X	mon	1	1	human
KIAA1429	1awi	P	U	het	2	3	human
ZZZ3	2fc7	A	X	mon	1	1	human
PLCG1	4fbn	A	E	mon	1	1	human
DRD2	5aer	B	X	het	2	3	human
STRN3	4n6j	A	X	hom	1	2	human
PELO	1x52	A	E	mon	1	1	human
HIST1H2AG	4edu	T	X	het	2	4	human
SST	2mi1	A	X	mon	1	1	human
MAFB	2wt7	B	X	het	2	2	human
TSG101	1m4q	A	U	het	2	2	human
MPP1	2ev8	A	N	mon	1	1	human
PHF19	4bd3	A	X	het	2	2	human
GRSF1	2lmi	A	U	mon	1	1	human
TAF15	2mmy	A	U	mon	1	1	human
RXRB	1uhl	A	X	het	3	4	human
TYROBP	4wol	A	X	hom	1	3	human
ACTN2	4d1e	A	X	hom	1	2	human
PPP2R2D	3dw8	B	X	het	4	4	human
ZNF473	2ytt	A	X	mon	1	1	human
DEFA5	2lxz	A	X	mon	1	1	human
SLC25A12	4p5x	A	X	hom	1	2	human
NKX2-8	3rkq	A	X	hom	1	2	human
MAPRE3	3tq7	B	U	het	3	4	human
RANBP1	1k5g	B	U	het	3	3	human
BRD2	4j1p	A	X	mon	1	1	human
DLC1	2kap	A	E	mon	1	1	human
OSM	1evs	A	X	mon	1	1	human
MOG	1py9	A	X	hom	1	2	human
TRAFD1	2d9k	A	E	mon	1	1	human
CPTP	4k85	A	X	mon	1	1	human
MTIF2	3izy	P	X	mon	1	1	human
RAPGEF5	1wgy	A	X	mon	1	1	human
KCNU1	4hpf	A	X	hom	1	4	human
PCBD2	4c45	A	X	hom	1	4	human
ADGRL1	2jx9	A	X	mon	1	1	human
ARHGAP20	3msx	B	X	het	2	2	human
CYP2D6	4wnv	A	X	mon	1	1	human
NT5E	4h2i	A	N	hom	1	2	human
F10	3k9x	B	X	het	2	2	human
BCL2L10	4b4s	A	X	het	2	2	human
GALNS	4fdi	A	X	hom	1	2	human
KCNIP1	1s6c	A	X	het	2	4	human
HIST1H1B	1ghc	A	U	mon	1	1	human
CYP3A5	4ny4	A	X	mon	1	1	human
FGF12	4jq0	A	X	het	3	3	human
CHD5	2l5u	A	X	mon	1	1	human
SNX6	3hpc	X	U	mon	1	1	human
CSDE1	2ytx	A	U	mon	1	1	human
NUDT6	3h95	A	X	hom	1	2	human
SNCAIP	2kes	A	X	mon	1	1	human
DSTN	1ak6	A	U	mon	1	1	human
CNOT2	4c0d	B	U	het	3	3	human
TBX3	1h6f	A	X	hom	1	2	human
DAZ4	2xs7	A	X	mon	1	1	human
RNASEH2A	3p56	A	X	het	3	3	human
TCL1A	1jsg	A	X	hom	1	2	human
UGT2B11	2o6l	A	X	hom	1	2	human
CDK18	3mtl	A	X	mon	1	1	human
SATB2	2csf	A	X	mon	1	1	human
EGR4	1zaa	C	X	mon	1	1	human
CASP6	3od5	A	U	het	2	2	human
PLN	3o7l	I	X	het	2	3	human
LAMC1	1tle	A	U	mon	1	1	human
CELF6	2dgq	A	X	mon	1	1	human
ERBB2	3mzw	A	X	het	2	2	human
VGLL4	4ln0	C	X	het	2	3	human
MNX1	1kz0	A	X	mon	1	1	human
XIAP	2opy	A	X	hom	1	2	human
TNKS2	4iue	A	X	mon	1	1	human
GLO1	3w0u	A	E	hom	1	2	human
ARPP21	1whr	A	X	mon	1	1	human
SMARCC2	2yus	A	U	mon	1	1	human
PPP2CA	3p71	C	E	het	2	2	human
ARHGAP9	2p0f	A	X	mon	1	1	human
ELK3	1bc7	C	X	mon	1	1	human
TMEM173	4ksy	A	X	hom	1	2	human
TLX1	3a03	A	X	mon	1	1	human
TNFRSF17	2kn1	A	X	mon	1	1	human
HIST1H4J	1eqz	D	X	het	4	8	human
ANP32A	2je1	A	U	mon	1	1	human
NFE2L1	2dyh	B	X	het	2	2	human
IMPA2	2fvz	A	X	hom	1	2	human
TPM1	4a7f	B	E	het	3	10	human
EPHA6	2xyu	A	X	mon	1	1	human
LONP1	2x36	A	U	hom	1	3	human
EPHB1	2djs	A	X	mon	1	1	human
IFNA2	2hym	B	X	het	2	2	human
DYNLT1	1ygt	A	U	hom	1	2	human
HOXA5	1kz0	A	X	mon	1	1	human
HIST1H2AB	3x1v	C	X	het	4	8	human
DHX9	3vyx	A	U	mon	1	1	human
ATXN7L1	2kkr	A	X	mon	1	1	human
RPRD2	4flb	A	X	hom	1	2	human
NID1	1h4u	A	X	mon	1	1	human
SEPT11	2qag	B	E	het	3	6	human
TAF3	2k17	A	X	het	2	2	human
ALPP	3mk0	A	X	hom	1	2	human
GBP2	2bc9	A	X	hom	1	2	human
HOXA10	1kz0	A	X	mon	1	1	human
RAC2	1ds6	A	X	het	2	2	human
ING1	2qic	A	X	het	2	2	human
SRM	3rw9	A	U	hom	1	2	human
F7	1dva	H	X	het	3	3	human
ME3	3wja	A	N	hom	1	4	human
ZHX1	2ly9	A	X	mon	1	1	human
CTSH	8pch	A	X	het	2	2	human
CARM1	3b3f	A	U	hom	1	2	human
FAF1	1h8c	A	X	mon	1	1	human
BARD1	1jm7	B	X	het	2	2	human
TAT	3dyd	A	X	hom	1	2	human
POLL	1rzt	A	X	mon	1	1	human
ZC3H12C	3v34	A	E	mon	1	1	human
SNRPG	3s6n	G	U	het	7	7	human
HDLBP	1vig	A	U	mon	1	1	human
EBF1	3lyr	A	X	mon	1	1	human
NDUFAB1	2dnw	A	U	mon	1	1	human
DR1	1jfi	B	U	het	3	3	human
TREX1	4ynq	A	X	hom	1	2	human
HYAL1	2pe4	A	X	mon	1	1	human
SRRM1	1mp1	A	X	mon	1	1	human
SORBS3	2nwm	A	U	mon	1	1	human
B3GAT3	1kws	A	X	hom	1	2	human
NR3C1	1gdc	A	U	mon	1	1	human
NR2C2	3p0u	A	X	hom	1	2	human
PML	1bor	A	U	mon	1	1	human
MADCAM1	1gsm	A	X	mon	1	1	human
GTF2H2C	1z60	A	N	mon	1	1	human
LPO	2z5z	A	X	mon	1	1	human
EYA2	4egc	B	X	het	2	2	human
FSCN1	4gp3	A	U	mon	1	1	human
SYT5	1k5w	A	X	mon	1	1	human
TRAF4	4k8u	A	X	hom	1	3	human
MAP3K2	2cu1	A	X	mon	1	1	human
PARK7	1q2u	A	U	mon	1	1	human
PSMC3IP	2mh2	A	X	mon	1	1	human
PABPC1L	2k8g	A	X	mon	1	1	human
HPX	1hxn	A	X	mon	1	1	human
PRKAR1B	4din	B	X	het	2	2	human
NR0B1	4rwv	B	X	het	2	2	human
REST	2czy	B	X	het	2	2	human
PTBP2	2mju	A	X	mon	1	1	human
NCOA1	2prg	C	X	het	2	3	human
TRADD	1f2h	A	X	mon	1	1	human
GRK1	5afp	C	X	het	2	2	human
ATP2A2	2voy	L	N	het	12	12	human
MLKL	4m67	A	X	mon	1	1	human
VTI1B	2v8s	V	E	het	2	2	human
OPRL1	5dhg	A	X	mon	1	1	human
CDH13	2v37	A	N	mon	1	1	human
NUDT1	1iry	A	X	mon	1	1	human
ING2	2g6q	A	X	het	2	2	human
HIST2H4B	1eqz	D	N	het	4	8	human
CHI3L2	4p8u	A	X	mon	1	1	human
NCK1	2ci8	A	X	hom	1	2	human
LNPEP	4pj6	A	E	hom	1	2	human
VEGFC	2x1x	E	X	het	2	4	human
RGPD8	1xke	A	X	mon	1	1	human
PCDHA12	1wuz	A	X	mon	1	1	human
CR1	1gkg	A	X	mon	1	1	human
ZBTB7A	2if5	A	U	hom	1	2	human
PDE6D	3t5g	B	X	het	2	2	human
CA7	3ml5	A	X	mon	1	1	human
PSAP	3bqp	A	N	mon	1	1	human
AUP1	2ekf	A	U	mon	1	1	human
PVRL2	3r0n	A	U	hom	1	2	human
COL9A1	2uur	A	X	mon	1	1	human
LEF1	2lef	A	X	mon	1	1	human
CA4	1znc	A	X	mon	1	1	human
GTF2H5	2jnj	A	X	hom	1	2	human
TRIM33	3u5o	A	E	het	2	2	human
SENP7	3eay	A	X	mon	1	1	human
KIAA0391	4xgl	A	E	mon	1	1	human
FOXO6	2uzk	A	X	mon	1	1	human
MED15	2gut	A	U	mon	1	1	human
ENPEP	4kx8	A	X	het	2	2	human
MPPED2	3rl3	A	X	mon	1	1	human
GTF2F1	1onv	A	N	het	2	2	human
PDZRN3	1wh1	A	X	mon	1	1	human
IRF3	2o6g	E	X	hom	1	4	human
LMO4	2mbv	A	X	mon	1	1	human
CXCL8	1ikl	A	X	mon	1	1	human
BCL6	1r29	A	X	hom	1	2	human
FOXD2	2hdc	A	X	mon	1	1	human
TMPRSS2	1oxg	B	X	het	2	2	human
EPO	1buy	A	X	mon	1	1	human
LINGO1	2id5	A	X	hom	1	4	human
HTR1B	4iaq	A	X	hom	1	2	human
ABRACL	2l2o	A	E	mon	1	1	human
RAF1	1c1y	B	X	het	2	2	human
ACLY	3mwe	B	U	het	2	2	human
KAT2A	1f68	A	X	mon	1	1	human
LRIG3	4u7m	A	X	mon	1	1	human
HNRNPK	1j5k	A	U	mon	1	1	human
TTLL7	4yls	A	X	mon	1	1	human
PSMA3	4r3o	G	N	het	14	28	human
MYB	1guu	A	X	mon	1	1	human
FOXP1	2kiu	A	U	mon	1	1	human
RWDD2B	2dax	A	X	mon	1	1	human
KLK13	1uhb	P	X	het	3	3	human
UBE2A	2y4w	A	X	mon	1	1	human
HMGA1	2eze	A	N	mon	1	1	human
AKAP7	2vfk	A	X	mon	1	1	human
TAGLN	1ujo	A	U	mon	1	1	human
HMBOX1	4j19	A	X	hom	1	2	human
RBM47	2dis	A	X	mon	1	1	human
AIM1	3cw3	A	X	mon	1	1	human
ADCY10	4oyz	A	X	mon	1	1	human
CD3E	2rol	B	X	het	2	2	human
FCN3	2j60	A	X	mon	1	1	human
ADSS	2v40	A	E	hom	1	2	human
HIST1H2BJ	4cay	B	X	het	3	3	human
TECR	2dzj	A	U	mon	1	1	human
KLC4	3zfw	A	X	het	2	2	human
ATP5G2	5ari	J	X	het	11	22	human
OXSR1	2vwi	A	U	hom	1	4	human
UHRF2	4pw6	A	E	hom	1	2	human
LIG1	1x9n	A	U	mon	1	1	human
TBX5	2x6v	A	X	hom	1	2	human
ZFP28	2eml	A	X	mon	1	1	human
NMRK1	2qg6	A	X	mon	1	1	human
ARID5B	1ig6	A	X	mon	1	1	human
SLC25A13	4p5w	A	X	hom	1	2	human
VSIG4	2icf	S	X	het	3	3	human
ARNT2	4zpk	A	X	het	2	2	human
UBE2E1	3bzh	A	X	hom	1	2	human
EIF4EBP1	1wkw	B	X	het	2	2	human
ACY1	1q7l	A	X	het	2	2	human
KRT79	3tnu	B	X	het	2	4	human
CYP7A1	3dax	A	X	hom	1	2	human
PSMD7	2o95	A	U	hom	1	2	human
CPB1	1zli	A	X	het	2	2	human
GNAT2	1aqg	A	X	mon	1	1	human
WHSC1L1	4yz8	A	X	mon	1	1	human
TUBB6	3j1t	C	U	het	3	3	human
ERAP2	5ab2	A	X	het	2	2	human
LTC4S	3pcv	A	X	hom	1	3	human
RBM14	2dnp	A	U	mon	1	1	human
ATP2B1	1cff	B	U	het	2	2	human
CRYBB3	3qk3	A	X	hom	1	3	human
CNDP2	2zof	A	N	hom	1	2	human
UBXN1	1whc	A	E	mon	1	1	human
UCK1	2jeo	A	X	hom	1	4	human
GRB10	3m7f	A	X	het	2	2	human
RHOC	4xsh	A	E	het	2	2	human
DSG2	2yqg	A	X	mon	1	1	human
PRKAG1	4rew	G	N	het	3	3	human
MTRNR2L5	1y32	A	X	mon	1	1	human
JUND	1s9k	E	U	het	3	3	human
PEX1	1wlf	A	X	mon	1	1	human
GNAT1	1aqg	A	X	mon	1	1	human
KIR3DP1	2dli	A	X	mon	1	1	human
THOC1	1wxp	A	E	mon	1	1	human
TTL	4i4t	F	X	het	4	6	human
CD247	2oq1	B	X	het	2	2	human
BRCC3	5cw6	A	E	hom	1	2	human
INCENP	2qfa	C	E	het	3	3	human
RP11-212D19.4	2m8h	A	X	mon	1	1	human
CLEC3B	1tn3	A	X	mon	1	1	human
DEFA1B	2kht	A	X	mon	1	1	human
EPN2	1h0a	A	X	mon	1	1	human
EIF3A	5a5t	A	U	het	8	8	human
BSX	1kz0	A	X	mon	1	1	human
HNRNPLL	2e5i	A	U	mon	1	1	human
CFLAR	3h11	A	X	het	3	3	human
FAIM	3mx7	A	X	mon	1	1	human
ASB9	3zng	A	X	het	3	3	human
HNF1A	1ic8	A	X	hom	1	2	human
MAGEA12	4v0p	A	X	hom	1	2	human
CA13	3da2	A	X	mon	1	1	human
TNS1	1wvh	A	U	mon	1	1	human
SEC24D	3efo	B	U	het	3	3	human
PAPOLG	1f5a	A	X	mon	1	1	human
MAP3K3	4yl6	B	X	het	2	2	human
TUT1	2e5g	A	X	mon	1	1	human
CEP55	3e1r	A	E	het	2	3	human
CYP2C19	4gqs	A	X	mon	1	1	human
DLX2	4rdu	A	X	mon	1	1	human
COX7B	2occ	K	X	het	13	13	human
PPP1CC	4v0v	A	U	het	2	2	human
PAX8	2k27	A	X	mon	1	1	human
CDH15	3l6x	B	X	het	2	2	human
MMP1	1ayk	A	X	mon	1	1	human
CARTPT	1hy9	A	X	mon	1	1	human
DDX47	3ber	A	U	mon	1	1	human
MSI1	1uaw	A	X	mon	1	1	human
NME2	3bbb	A	U	hom	1	6	human
FOXO4	3l2c	A	X	mon	1	1	human
PTP4A3	1v3a	A	X	mon	1	1	human
ERP29	1g7e	A	U	mon	1	1	human
L1TD1	3soo	A	X	hom	1	2	human
NMNAT1	1kku	A	X	hom	1	6	human
EXOSC8	2nn6	C	E	het	9	9	human
ACHE	4m0e	A	X	hom	1	2	human
SEC61A2	5a6u	A	X	het	3	3	human
GDF6	3evs	B	X	het	2	4	human
COL1A2	3hqv	B	X	het	2	27	human
RABGAP1L	3hzj	A	X	mon	1	1	human
CHN2	1xa6	A	X	mon	1	1	human
CAND1	1u6g	C	U	het	3	3	human
HIST2H3PS2	2ktb	A	X	het	2	2	human
PRDX1	1qq2	A	U	hom	1	2	human
IL5	3qt2	C	X	het	2	3	human
ASAP1	2rqu	A	U	het	2	2	human
SMARCA4	2grc	A	N	mon	1	1	human
ADPRHL2	2g4k	A	X	mon	1	1	human
HIBCH	3bpt	A	E	mon	1	1	human
LAMTOR3	1vet	A	X	het	2	2	human
PDGFRB	2pld	B	U	het	2	2	human
NCOR1	3n00	B	X	het	2	4	human
RUFY3	2cxf	A	E	mon	1	1	human
MYCBP	2yy0	A	X	hom	1	2	human
MT-ATP6	5fik	W	U	het	11	22	human
FMR1	4ova	A	X	hom	1	4	human
HIST1H1A	1ghc	A	X	mon	1	1	human
CASK	1zl8	B	E	het	2	2	human
GRK4	4yhj	A	X	hom	1	2	human
CAST	1nx1	C	X	het	2	4	human
SYNGAP1	3bxj	A	X	mon	1	1	human
OASL	4xq7	A	X	mon	1	1	human
PGAM2	4gpi	B	X	hom	1	2	human
SPARC	1bmo	A	X	hom	1	2	human
GGTLC2	4z9o	B	X	het	2	2	human
EPHB2	3zfm	A	E	mon	1	1	human
CDH10	1zvn	A	X	hom	1	2	human
CUL5	4jgh	D	E	het	4	4	human
CIB1	1dgu	A	X	mon	1	1	human
PTCRA	3of6	D	X	het	2	4	human
GLCE	4pw2	A	X	hom	1	2	human
PTBP1	1qm9	A	U	mon	1	1	human
FAM109A	3qis	B	X	het	2	2	human
MLLT3	2mv7	A	X	het	2	2	human
ZCWPW1	2rr4	A	X	het	2	2	human
APITD1	4e44	A	X	het	2	4	human
RNF24	2ep4	A	X	mon	1	1	human
GZMA	1orf	A	X	hom	1	2	human
KCNA1	1exb	E	X	het	2	8	human
UTY	3zpo	A	X	mon	1	1	human
COTL1	1t3x	A	E	mon	1	1	human
THBS1	1lsl	A	X	mon	1	1	human
