gene	struc	chn	decay.class	qtype	unq	tot	species	
RAB4B	1z0k	A	X	het	2	2	human
LRP8	3a7q	B	X	het	2	2	human
TNKS2	4z68	A	X	het	2	2	human
VTCN1	4gos	A	X	mon	1	1	human
SNX11	4ikb	A	X	hom	1	2	human
NPR3	1yk0	A	X	het	2	3	human
FH	3e04	A	U	hom	1	4	human
IGHV3-43	3upc	A	X	mon	1	1	human
PVRL3	4fom	A	X	hom	1	2	human
CARM1	2y1w	A	E	hom	1	4	human
DTYMK	1nmx	A	U	hom	1	2	human
CNOT4	1ur6	B	X	het	2	2	human
RNMT	3epp	A	X	mon	1	1	human
LCP2	2eap	A	X	mon	1	1	human
KPNA2	1qgk	B	X	het	2	2	human
TRAF6	1lb5	A	X	het	2	2	human
PLA2G16	4q95	A	X	hom	1	2	human
GYG1	3t7o	A	X	hom	1	2	human
HIST1H1T	1ghc	A	X	mon	1	1	human
LANCL1	3e73	A	X	mon	1	1	human
NMNAT1	1kqo	A	X	hom	1	6	human
RNASEH1	2qkk	A	X	hom	1	2	human
FZR1	4ui9	R	X	het	18	23	human
OCM	1omd	A	X	mon	1	1	human
ATF7IP	2rpq	B	X	het	2	2	human
GPX5	2i3y	A	X	hom	1	4	human
ARHGEF1	1shz	C	E	het	2	2	human
KAT6B	3v43	A	X	het	2	2	human
GTF2H2C	1z60	A	N	mon	1	1	human
LY86	3b2d	C	X	het	2	4	human
ECI1	1sg4	A	U	hom	1	3	human
RNF144A	1wim	A	X	mon	1	1	human
CD46	3o8e	B	X	het	2	6	human
CLTA	1xi4	J	U	het	2	216	human
PASK	1ll8	A	X	mon	1	1	human
ZFPM1	1srk	A	X	mon	1	1	human
SHH	3mxw	A	X	het	3	3	human
HSPA6	1xqs	C	E	het	2	2	human
UGT2B10	2o6l	A	X	hom	1	2	human
SLC2A1	4pyp	A	U	mon	1	1	human
SLIT3	2v9t	B	X	het	2	2	human
RALGPS2	3qxl	A	X	mon	1	1	human
BCAT1	2coj	A	N	hom	1	2	human
SRRM1	1mp1	A	E	mon	1	1	human
PARD3	2k20	A	E	het	2	2	human
MED15	2gut	A	E	mon	1	1	human
MYH2	2w4g	M	X	het	3	3	human
POLL	2jw5	A	X	mon	1	1	human
YY1	4c5i	C	E	het	2	2	human
KRT5	3tnu	B	X	het	2	4	human
MYH4	2w4g	M	X	het	3	3	human
FLT3LG	1ete	A	X	hom	1	2	human
PCDHA13	1wuz	A	X	mon	1	1	human
EIF1AY	4kzy	n	X	het	35	35	human
SIRPG	4i2x	E	X	het	3	3	human
NQO1	1kbo	A	X	hom	1	2	human
MYL9	3j04	B	N	het	3	6	human
POLB	3k75	D	E	het	2	2	human
COMTD1	2avd	A	X	hom	1	2	human
PCDHA7	1wuz	A	X	mon	1	1	human
RP3-461F17.3	5fai	A	X	hom	1	2	human
MSI2	1uaw	A	X	mon	1	1	human
GOLGA4	1upt	B	E	het	2	4	human
APOBEC3D	4j4j	A	X	mon	1	1	human
MYH9	2lnk	C	E	het	2	3	human
MSRA	2l90	A	X	mon	1	1	human
LYZ	1op9	B	X	het	2	2	human
RBBP9	2qs9	A	X	mon	1	1	human
TGIF1	2lk2	A	X	mon	1	1	human
ZFYVE27	1x4u	A	X	mon	1	1	human
DLX1	4xrs	G	X	het	2	2	human
TDP2	4puq	A	X	hom	1	2	human
BRSK2	4yom	B	X	het	2	2	human
PLEKHB1	2d9v	A	X	mon	1	1	human
BTF3L4	3lkx	A	X	het	2	2	human
PARK7	4p2g	A	E	hom	1	2	human
MAVS	4z8m	C	U	het	2	2	human
VEGFC	2x1x	E	X	het	2	4	human
COPB2	5a1v	D	U	het	8	26	human
HIST1H2AI	4edu	T	X	het	2	4	human
SERPINB4	2zv6	A	X	mon	1	1	human
ZIC1	2ej4	A	X	mon	1	1	human
ATP2B1	1cff	B	U	het	2	2	human
RNASE4	5arj	A	X	mon	1	1	human
EEF1A1	4c0s	A	E	hom	1	2	human
ERCC6-PGBD3	4cvo	A	X	hom	1	2	human
MB	3vm9	A	X	hom	1	2	human
ECHDC3	2vx2	A	X	hom	1	3	human
PRKCB	1a25	A	X	hom	1	2	human
CASP2	1pyo	B	E	het	3	6	human
CD2	1qa9	A	X	het	2	2	human
RCHY1	2ecm	A	X	mon	1	1	human
AC108938.5	2kbx	B	X	het	2	2	human
IGHV3-21	2uzi	H	X	het	3	3	human
EDN1	1edn	A	X	hom	1	2	human
ELAVL3	3hi9	A	X	mon	1	1	human
WASL	2vcp	D	X	het	2	2	human
BARD1	1jm7	B	X	het	2	2	human
AVP	1npo	A	X	het	2	4	human
HESX1	2k40	A	X	mon	1	1	human
LILRB4	3p2t	A	X	mon	1	1	human
GTF2H2	1z60	A	X	mon	1	1	human
BTN3A1	4v1p	A	X	hom	1	2	human
NAGS	4k30	A	X	hom	1	2	human
PPIF	5a0e	A	E	het	2	2	human
FGF14	1q1u	A	X	mon	1	1	human
SUV39H2	2r3a	A	X	mon	1	1	human
IGHV3OR16-10	4uu9	A	X	het	3	3	human
TCERG1	2jup	W	E	het	2	2	human
ARFGEF2	3ltl	A	E	mon	1	1	human
EIF3E	5a5t	E	U	het	8	8	human
IGHG3	3do3	A	X	hom	1	2	human
CHI3L1	1hjv	A	X	hom	1	4	human
IGKV2D-24	1wz1	L	X	het	2	2	human
PABPC4	2rqg	B	E	het	2	2	human
ACOT1	3hlk	A	U	mon	1	1	human
CHD6	2epb	A	X	mon	1	1	human
MEF2A	1egw	A	X	hom	1	2	human
ACVR1C	1b6c	B	X	het	2	2	human
SRPR	2go5	1	E	het	7	7	human
DPYSL2	2vm8	A	E	hom	1	4	human
CDC20	4ggd	A	U	het	2	2	human
ACBD4	2wh5	A	X	mon	1	1	human
UCHL3	1xd3	A	E	het	2	2	human
SETD8	2bqz	A	X	het	2	2	human
MYH1	2w4g	M	X	het	3	3	human
TPH1	4v06	A	X	mon	1	1	human
WASF1	4n78	D	X	het	6	6	human
RBMY1D	2mks	A	X	mon	1	1	human
TRAF3	1fll	A	X	het	2	2	human
HEY2	2db7	A	X	hom	1	2	human
EFNA5	1shw	A	X	het	2	2	human
DPP6	1xfd	A	X	hom	1	2	human
INHBA	2p6a	A	X	het	3	5	human
FANK1	1wfu	A	X	mon	1	1	human
TUBA8	4drx	A	X	het	3	3	human
CACNB4	1t0j	B	X	het	3	3	human
IDI2	2pny	A	X	mon	1	1	human
ANAPC4	4ui9	I	X	het	18	23	human
AGAP3	3ihw	A	X	mon	1	1	human
LEF1	3ouw	B	X	het	2	2	human
RHOU	2q3h	A	X	mon	1	1	human
TAF13	1bh8	A	X	het	2	2	human
CPB2	3lms	A	X	het	2	2	human
ZNF346	2mkn	A	X	mon	1	1	human
UBL3	1wgh	A	X	mon	1	1	human
SPIN4	4mzg	B	X	het	2	2	human
PDCD1	4zqk	B	X	het	2	2	human
ATXN1	1oa8	A	X	hom	1	4	human
INSC	3ro3	B	X	het	2	2	human
FBXL3	4i6j	B	X	het	3	3	human
TCN2	2v3p	A	X	mon	1	1	human
CDNF	2w50	A	X	mon	1	1	human
TRNT1	4x4w	A	E	hom	1	2	human
MITF	4atk	A	X	hom	1	2	human
ME1	3wja	A	E	hom	1	4	human
MRE11A	3t1i	A	U	hom	1	2	human
ARFGAP1	3dwd	A	U	hom	1	2	human
ATP1A3	3n23	A	X	het	3	3	human
PRSS12	2k51	A	X	mon	1	1	human
IGLV1-47	4uif	H	X	het	4	12	human
SELP	1hes	P	X	het	2	2	human
RBMS2	1x5o	A	E	mon	1	1	human
EIF3G	2cq0	A	E	mon	1	1	human
PHF12	2lkm	A	X	het	2	2	human
IFNL3	3hhc	A	X	hom	1	2	human
GPS2	2l5g	A	N	het	2	2	human
KIF7	2xt3	A	X	mon	1	1	human
GH1	3hhr	A	X	het	2	3	human
LHX4	3mmk	A	X	mon	1	1	human
NRBF2	2crb	A	X	mon	1	1	human
NANS	1wvo	A	X	mon	1	1	human
CYP2C8	1dt6	A	X	mon	1	1	human
SYTL4	2csz	A	X	mon	1	1	human
PAEP	4r0b	A	X	hom	1	2	human
WNK3	3fpq	A	X	hom	1	2	human
UCN2	2rmg	A	X	mon	1	1	human
SLURP1	2mup	A	X	mon	1	1	human
MAPK8IP3	4pxj	A	X	hom	1	2	human
MAD2L1BP	2qyf	B	X	het	3	3	human
IGKV1OR2-108	1dql	L	X	het	2	2	human
SEPW1	2npb	A	X	mon	1	1	human
ROS1	4uxl	A	X	hom	1	2	human
RHO	2j28	7	X	het	31	31	human
USO1	3gq2	A	E	hom	1	2	human
HAT1	2p0w	A	E	het	2	2	human
ORAI2	4ehq	G	X	het	2	2	human
RPRD1B	4fu3	A	X	hom	1	4	human
MT-CO1	2ybb	L	X	het	37	48	human
VTI1A	2nps	C	X	het	4	4	human
GHR	3hhr	B	X	het	2	3	human
SERPING1	2oay	A	X	mon	1	1	human
NR1H4	3bej	A	X	het	2	4	human
NUDT15	5bon	A	X	hom	1	2	human
SFN	1ywt	A	E	het	2	4	human
PIP4K2A	2ybx	A	X	hom	1	2	human
NCK2	1u5s	A	X	het	2	2	human
SEPHS1	3fd6	A	E	hom	1	2	human
CBFA2T3	2knh	A	X	het	2	2	human
SHARPIN	4emo	A	X	hom	1	2	human
F8	2r7e	A	X	het	2	2	human
AC104534.3	2mqn	A	X	mon	1	1	human
YWHAB	4dnk	A	E	hom	1	2	human
PPP1R12B	2kjy	A	X	mon	1	1	human
KRT6B	3tnu	B	X	het	2	4	human
ADH5	1m6h	A	N	hom	1	2	human
PTPRR	1jln	A	X	mon	1	1	human
GABRB1	4cof	A	X	hom	1	5	human
DDX52	3dkp	A	U	mon	1	1	human
ALDH3A2	4qgk	A	E	hom	1	2	human
CD74	1icf	I	X	het	3	3	human
HNRNPK	1zzj	A	E	hom	1	3	human
UGT2B11	2o6l	A	X	hom	1	2	human
PABPC1L2B	4f02	A	X	het	2	2	human
C4B_2	4fxg	C	X	het	5	5	human
CST3	1tij	A	X	hom	1	2	human
ANXA8L1	1w45	A	X	mon	1	1	human
PPFIBP2	3qh9	A	X	hom	1	2	human
ACADM	2a1t	A	X	het	3	6	human
TJP2	2osg	A	E	hom	1	2	human
ARID3A	1kqq	A	X	mon	1	1	human
DMGDH	4pab	A	X	mon	1	1	human
HOXA1	1b72	A	X	het	2	2	human
ALOX5	3v99	A	X	mon	1	1	human
ARL1	4dcn	A	E	het	2	4	human
SBF1	1v5u	A	X	mon	1	1	human
OTUB1	3von	A	E	het	3	3	human
IGHG4	1adq	A	X	het	3	3	human
DPP10	4wjl	A	X	hom	1	2	human
NCOR1	3n00	B	X	het	2	4	human
IQSEC1	3qwm	A	X	hom	1	2	human
TBL1XR1	2xtc	A	U	hom	1	4	human
HPCAL1	1bjf	A	U	hom	1	2	human
FDX1	3n9y	C	E	het	2	2	human
RPA2	1l1o	B	U	het	3	6	human
MYO1B	4l79	A	E	het	2	2	human
RNF128	3icu	A	X	hom	1	2	human
ACY1	1q7l	A	X	het	2	2	human
TXNL1	1wwy	A	E	mon	1	1	human
SNX2	4fzs	A	E	hom	1	2	human
DNM3	5a3f	A	X	hom	1	4	human
EIF2AK3	4yzs	A	X	hom	1	4	human
APOE	1ya9	A	X	mon	1	1	human
AKR1B10	1ef3	A	X	hom	1	2	human
GADD45G	2wal	A	X	hom	1	4	human
GTF2F1	1f3u	B	U	het	2	2	human
FBN1	1apj	A	X	mon	1	1	human
TP53I3	2oby	A	E	hom	1	2	human
KCNE2	2m0q	A	X	mon	1	1	human
PSMB8	3unf	K	X	het	14	28	human
ARNTL2	2kdk	A	X	mon	1	1	human
MAP3K3	4yl6	B	X	het	2	2	human
HPCA	1bjf	A	X	hom	1	2	human
L1TD1	2lr6	A	X	hom	1	2	human
PCBD1	1f93	A	X	het	2	4	human
FARP1	4h6y	A	X	mon	1	1	human
ITPKC	2a98	A	X	mon	1	1	human
DHX30	2db2	A	U	mon	1	1	human
THG1L	3otc	A	X	hom	1	4	human
CLK3	2wu7	A	X	mon	1	1	human
RP11-599B13.6	2n1t	A	X	het	5	5	human
DST	3gjo	E	U	het	2	4	human
ZFP91	2m9a	A	E	mon	1	1	human
ITGB1BP1	4dx8	A	X	het	2	2	human
EXOC2	1uad	C	E	het	2	2	human
SYCE3	4r3q	A	X	hom	1	2	human
CD79B	3kg5	A	X	hom	1	2	human
ANKS6	4nl9	C	X	het	2	2	human
TBX2	1h6f	A	X	hom	1	2	human
MAGI2	2i04	A	X	het	2	4	human
DENND1B	3tw8	A	X	het	2	2	human
FAAP24	4bxo	B	X	het	2	2	human
HLA-DPB1	4p4k	B	X	het	4	4	human
NTMT1	5e1b	A	E	het	2	2	human
VRK2	2v62	A	X	mon	1	1	human
ZC3HAV1	3u9g	A	U	mon	1	1	human
PHKG1	2phk	A	X	het	2	4	human
ATG12	4naw	A	X	het	4	4	human
SRP68	4ue5	C	E	het	6	6	human
FTMT	1r03	A	X	hom	1	24	human
DUSP1	3ezz	A	X	hom	1	24	human
MYH7	2fxm	A	X	hom	1	2	human
UNC13A	2kdu	B	X	het	2	2	human
RRAGC	3llu	A	E	hom	1	4	human
CLNS1A	1zyi	A	X	mon	1	1	human
TPM3	4a7f	B	X	het	3	10	human
RGPD1	3bbp	D	X	het	2	4	human
PDC	2trc	P	X	het	3	3	human
MAPKAPK3	3fyj	X	X	hom	1	3	human
ADRM1	4wlr	B	E	het	3	3	human
ATG4B	2zzp	A	X	het	2	2	human
SFTPB	2m1t	A	X	mon	1	1	human
POLA1	4y97	B	U	het	2	2	human
CYB5R4	3lf5	A	X	hom	1	2	human
CAPZB	3aa0	B	E	het	3	3	human
MXD1	1pd7	B	X	het	2	2	human
MT-CO2	2ybb	M	X	het	37	48	human
LMO2	4kfz	A	X	het	2	2	human
CIDEB	1d4b	A	X	mon	1	1	human
STAT3	1bg1	A	E	hom	1	2	human
SPINK2	2jxd	A	X	mon	1	1	human
DDX20	3b7g	A	E	mon	1	1	human
VIPR2	2x57	A	X	hom	1	6	human
CLCNKB	2pfi	A	X	hom	1	2	human
CLEC4M	1xar	A	X	hom	1	4	human
SOX6	1i11	A	X	mon	1	1	human
FAM126A	5dse	B	X	het	2	2	human
NEIL3	3w0f	A	X	mon	1	1	human
BMP4	1reu	A	X	hom	1	2	human
BAK1	2m5b	A	X	het	2	2	human
COL6A3	4ihk	A	X	mon	1	1	human
UPF2	1uw4	B	E	het	2	2	human
C1S	4lor	A	X	het	2	4	human
PARD3B	2k20	A	X	het	2	2	human
UFSP2	3oqc	A	X	mon	1	1	human
KDM4E	4hon	A	X	het	2	2	human
ARRDC3	4r7v	A	X	mon	1	1	human
KLHL3	4hxi	A	X	het	2	2	human
MNDA	2dbg	A	X	mon	1	1	human
EIF4H	2dng	A	E	mon	1	1	human
ALDH5A1	2w8n	A	X	hom	1	4	human
EIF4B	1wi8	A	U	mon	1	1	human
ATP6V0A1	2rpw	X	X	mon	1	1	human
CDH11	2a4c	A	X	hom	1	2	human
MYBPC1	2yxm	A	X	hom	1	2	human
TALDO1	1f05	A	U	hom	1	2	human
PNLIPRP2	1gpl	A	X	mon	1	1	human
TOR1AIP1	4tvs	A	U	het	2	2	human
FLT4	4bsk	A	X	het	2	4	human
CHRNA6	2k59	B	X	mon	1	1	human
AC245015.2	4lrn	L	X	het	2	2	human
PAX5	1k78	A	X	het	2	3	human
CANX	1k9c	A	U	mon	1	1	human
GABRB2	4cof	A	X	hom	1	5	human
DOK6	1j0w	A	X	mon	1	1	human
EML2	4cgb	A	X	hom	1	3	human
ENPP2	2xrg	A	X	mon	1	1	human
SPARC	1bmo	A	X	hom	1	2	human
MLLT6	5dah	A	X	het	2	2	human
GU182343.1	4n8v	G	X	het	4	4	human
M6PR	1keo	A	U	hom	1	2	human
SSH1	2nt2	A	X	mon	1	1	human
GDAP2	4uml	A	X	mon	1	1	human
CYP2D6	3qm4	A	X	hom	1	2	human
CEACAM1	4whd	A	X	hom	1	2	human
AP2B1	2xa7	B	N	het	5	5	human
PPT2	1pja	A	X	mon	1	1	human
MUSK	2iep	A	X	hom	1	2	human
APP	1ca0	D	X	het	4	4	human
FSHR	1xwd	C	X	het	3	3	human
MYBPC3	2v6h	A	X	hom	1	2	human
IGHV4-59	2eks	B	X	het	2	2	human
MYL2	2w4g	B	X	het	3	3	human
CAPRIN1	4wbe	A	U	hom	1	2	human
HAGH	1qh3	A	E	hom	1	2	human
SSB	1owx	A	U	mon	1	1	human
GDF5	2bhk	A	X	hom	1	2	human
HIF1AN	4b7e	A	X	het	2	4	human
NAGLU	4xwh	A	X	mon	1	1	human
CTBP1	1hl3	A	E	het	2	4	human
CD55	1upn	E	X	het	5	300	human
CELF1	3nnh	A	E	hom	1	2	human
INPP5F	4xuu	A	X	hom	1	4	human
RBM14	2dnp	A	U	mon	1	1	human
CFHR1	3zd2	A	X	hom	1	2	human
ISY1	1x4t	A	X	mon	1	1	human
CUBN	3kq4	B	X	het	2	2	human
CDK9	4or5	A	X	het	4	4	human
INS-IGF2	4oga	B	X	het	6	6	human
MPST	3olh	A	U	mon	1	1	human
DARS2	4ah6	A	U	hom	1	2	human
HSPBP1	1xqs	A	U	het	2	2	human
PSMC2	3vlf	B	U	het	2	2	human
BAZ2A	4qbm	A	X	het	2	2	human
AP3M1	4ikn	A	N	het	2	2	human
NLN	4fxy	P	E	mon	1	1	human
TNFAIP3	3zje	A	X	hom	1	2	human
KDM5B	2mnz	A	X	het	2	2	human
MEIS1	4xrs	A	X	het	2	2	human
EHHADH	3zw8	A	X	hom	1	2	human
FGF2	1iil	A	E	het	2	2	human
GNAT3	1fqj	A	X	het	3	3	human
CDH23	2kbr	B	X	het	2	2	human
CXXC4	5exh	C	X	mon	1	1	human
CD4	5a7x	B	X	het	6	18	human
C8orf44-SGK3	1xte	A	X	mon	1	1	human
ITGA2B	3zdz	A	X	het	5	5	human
MCU	4xtb	A	X	mon	1	1	human
VAMP4	2nps	A	X	het	4	4	human
MTF2	2eqj	A	X	mon	1	1	human
TIFA	4ym4	A	X	het	2	2	human
HMGCL	2cw6	A	X	hom	1	2	human
CD38	4cmh	A	X	het	3	3	human
PGA4	1pso	E	X	het	2	2	human
NGLY1	2hpl	A	X	het	2	2	human
CD207	3kqg	A	X	hom	1	3	human
RP11-73M18.2	3zfw	A	X	het	2	2	human
BCL2L10	4b4s	A	X	het	2	2	human
DNAJC24	1wjz	A	X	mon	1	1	human
HERC1	4o2w	A	X	mon	1	1	human
FHL5	1x68	A	X	mon	1	1	human
C8B	3ojy	B	X	het	3	3	human
DNAJC1	2cqq	A	X	mon	1	1	human
CYP11A1	3na0	A	X	het	2	2	human
KIR2DS2	4n8v	G	X	het	4	4	human
FKBP5	4drh	A	U	het	2	2	human
UBE2S	5bnb	A	U	het	2	2	human
OSR2	2ee8	A	X	mon	1	1	human
IFIT1	4hou	A	X	mon	1	1	human
PPCDC	1qzu	A	X	hom	1	3	human
MEF2BNB-MEF2B	1n6j	A	X	het	2	3	human
CAPZA1	5afu	K	E	het	22	33	human
ADGRE2	2box	A	X	mon	1	1	human
ESD	3fcx	A	E	hom	1	2	human
HOXA3	2h1k	A	X	mon	1	1	human
DCN	1xku	A	X	hom	1	2	human
ATP6V1B2	3j9t	B	U	het	11	28	human
MET	4o3u	B	U	het	3	3	human
PSMD10	4nik	A	E	het	2	2	human
GINS3	2eho	D	E	het	4	4	human
BAD	1g5j	B	X	het	2	2	human
PITX2	2l7m	P	X	mon	1	1	human
TBX3	1h6f	A	X	hom	1	2	human
GRK5	4wnk	A	X	mon	1	1	human
APITD1	4e45	A	X	het	3	5	human
CR1L	1gkg	A	X	mon	1	1	human
CDC16	4ui9	K	E	het	18	23	human
DYNLL1	1f95	A	E	het	2	4	human
TUBB4B	3j1t	C	E	het	3	3	human
CTNNA1	4igg	A	U	hom	1	2	human
PRDX1	2rii	A	E	het	2	4	human
ARG2	4hze	A	X	hom	1	3	human
CRTAM	4h5s	A	X	het	2	2	human
IL1RAP	4dep	C	X	het	3	3	human
RPP14	3ir3	A	X	hom	1	2	human
GSC	2dmu	A	X	mon	1	1	human
AP1G2	3zhf	A	X	het	2	2	human
CTC-360G5.8	1wle	A	X	hom	1	2	human
KCNN1	1g4y	B	X	het	2	4	human
MTERF3	3m66	A	X	mon	1	1	human
ARSA	1n2l	A	X	hom	1	2	human
CEACAM8	4yiq	A	X	het	2	2	human
LIMS3L	2kbx	B	X	het	2	2	human
OSM	1evs	A	X	mon	1	1	human
COL18A1	3hsh	A	X	hom	1	3	human
KCNN3	1g4y	B	X	het	2	4	human
TRIM54	3q1d	A	X	hom	1	2	human
MPP5	1y76	B	U	het	2	4	human
TUBB8	3j1t	C	E	het	3	3	human
CBY1	4wrq	C	X	het	2	4	human
FOXP1	3qrf	F	X	het	2	3	human
CNTN5	4n68	A	X	mon	1	1	human
PDE4A	3i8v	A	X	hom	1	2	human
GABPA	1awc	A	E	het	2	2	human
CDYL	2gtr	A	X	hom	1	3	human
CLIC1	1rk4	A	X	hom	1	2	human
PDCD6	3wxa	A	E	het	2	2	human
ENTPD1	3zx3	A	X	hom	1	2	human
FOXO4	4lg0	A	X	het	2	2	human
MSH2	3thw	A	U	het	2	2	human
ZNF263	1mey	C	X	mon	1	1	human
MYOF	2dmh	A	N	mon	1	1	human
CCL2	2bdn	A	X	het	3	6	human
NEUROD4	2ql2	B	X	het	2	2	human
CFD	4d9r	A	X	het	3	3	human
TEC	1gl5	A	X	mon	1	1	human
GRIN1	2hqw	B	X	het	2	2	human
TFF2	1pos	A	X	mon	1	1	human
PIH1D1	4cv4	A	X	hom	1	2	human
NR0B2	4oni	C	X	het	2	2	human
JUNB	1s9k	E	X	het	3	3	human
AKR7L	2clp	A	X	hom	1	2	human
AP1B1	4hmy	B	U	het	5	5	human
CRYBG3	4fd9	A	X	mon	1	1	human
CDKN1A	1axc	B	X	het	2	6	human
PNLIPRP1	1rp1	A	X	mon	1	1	human
NCOA2	1m2z	B	X	het	2	4	human
LILRB2	2dyp	D	X	het	4	4	human
NOS2	2ll6	B	X	het	2	2	human
ADAM22	3g5c	A	X	mon	1	1	human
SUB1	2phe	A	X	het	2	3	human
LHX2	2dmq	A	X	mon	1	1	human
MDC1	2azm	A	X	het	2	2	human
ANXA5	1hak	A	E	hom	1	2	human
FOXA1	1d5v	A	X	mon	1	1	human
MPZ	1neu	A	X	hom	1	2	human
KDM4B	4lxl	A	X	het	2	2	human
SGOL1	3fga	D	X	het	5	5	human
B4GALT1	4l41	C	E	het	2	3	human
SERPINA12	4y40	A	X	mon	1	1	human
TNFSF15	2o0o	A	X	hom	1	3	human
ERBB3	4riw	A	X	het	2	2	human
SPRYD3	2yyo	A	X	hom	1	2	human
CEBPA	1nwq	A	X	hom	1	2	human
VAT1L	4a27	A	X	hom	1	2	human
SOX4	3u2b	C	X	mon	1	1	human
RXRG	2gl8	A	X	hom	1	4	human
HIST2H2AB	4edu	T	X	het	2	4	human
KIR2DS1	1im9	D	X	het	4	7	human
GNA12	1zca	A	X	mon	1	1	human
B3GAT1	1v82	A	X	hom	1	2	human
CNTF	1cnt	1	X	hom	1	2	human
TREM1	1smo	A	X	hom	1	2	human
ASL	1k62	A	X	hom	1	4	human
TPX2	4c3p	B	U	het	2	4	human
PRKACA	3vqh	A	E	het	2	2	human
ELL	2doa	A	X	mon	1	1	human
GAPDH	1u8f	O	E	hom	1	4	human
BMP5	2qcw	A	X	hom	1	2	human
PUS10	2v9k	A	X	mon	1	1	human
ETV5	4uno	A	X	hom	1	2	human
LY96	4g8a	C	X	het	2	4	human
SNAP25	2n1t	D	X	het	5	5	human
MYLK2	2bbm	B	X	het	2	2	human
IGKV3-20	4lrn	L	X	het	2	2	human
ZG16	3vzg	A	X	mon	1	1	human
HDAC8	1vkg	A	X	hom	1	2	human
MYLPF	2w4g	B	X	het	3	3	human
GZMB	1iau	A	X	het	2	2	human
HGS	3f1i	H	U	het	2	3	human
FIGF	2xv7	A	X	hom	1	2	human
ICAM1	1d3e	I	X	het	5	300	human
SMAP1	2crr	A	X	mon	1	1	human
CA14	1rj6	A	X	mon	1	1	human
PDLIM1	1x62	A	U	mon	1	1	human
SULT1C3	2h8k	A	X	hom	1	2	human
PCDHA8	1wuz	A	X	mon	1	1	human
OPN1MW3	1fdf	A	X	mon	1	1	human
C1QA	1pk6	A	X	het	3	3	human
STX6	4j2c	A	X	het	2	2	human
NOSTRIN	2yun	A	X	mon	1	1	human
EYA4	4egc	B	X	het	2	2	human
TRIP6	1x61	A	E	mon	1	1	human
MUC1	2acm	B	X	het	2	2	human
RAB5B	2hei	A	U	hom	1	2	human
ITGB6	4um8	B	U	het	2	2	human
IGKV1D-37	2uzi	L	X	het	3	3	human
CYP2C19	1dt6	A	X	mon	1	1	human
GTF2B	1c9b	A	E	het	2	2	human
CPSF7	3n9u	C	U	het	2	4	human
PGM1	1c47	A	E	hom	1	2	human
RWDD1	2ebm	A	X	mon	1	1	human
RAB8A	4lhx	A	E	het	2	3	human
AANAT	1ib1	E	X	het	2	4	human
TFDP3	2aze	A	X	het	3	3	human
IL20RB	4doh	B	X	het	3	3	human
AK1	1z83	A	E	hom	1	2	human
RPGRIP1L	2yrb	A	X	mon	1	1	human
SNAP29	4wy4	D	E	het	4	4	human
CD59	4bik	B	X	het	2	2	human
STAMBPL1	2znv	A	E	mon	1	1	human
NRXN3	3vkf	C	X	het	2	4	human
MBL2	1hup	A	X	hom	1	3	human
UFM1	1j0g	A	U	mon	1	1	human
HECW1	3l4h	A	X	mon	1	1	human
NR3C2	2a3i	A	X	het	2	2	human
VPS51	4j2c	B	U	het	2	2	human
APLP2	2roz	A	X	het	2	2	human
FGR	1m27	C	X	het	3	3	human
DYNLT1	3fm7	A	U	het	3	6	human
CBFB	1e50	B	E	het	2	2	human
HDAC9	1tqe	X	X	het	2	3	human
GUCY1A3	3uvj	A	X	het	2	2	human
PDCD11	1wi5	A	U	mon	1	1	human
MOCS2	4ap8	A	X	hom	1	2	human
AP000295.9	3lqm	A	X	mon	1	1	human
DMRT1	4yj0	A	X	hom	1	3	human
MIA	1i1j	A	X	mon	1	1	human
ATP2A3	2voy	L	X	het	12	12	human
PELI1	3egb	A	X	mon	1	1	human
EFNB2	3gxu	B	X	het	2	2	human
GLI1	4kmd	B	X	het	2	2	human
CRYAA	3l1e	A	X	hom	1	2	human
SLX1A-SULT1A3	1z28	A	X	hom	1	2	human
PPP2R3B	4i5l	B	X	het	4	4	human
IKBKAP	5cqr	A	U	hom	1	2	human
STAP1	3maz	A	X	het	2	2	human
TTBK1	4btk	A	X	mon	1	1	human
DCXR	3d3w	A	E	hom	1	4	human
UBAC1	2dai	A	X	mon	1	1	human
DOCK7	3vhl	A	E	het	2	2	human
CEBPB	1io4	A	X	het	3	4	human
CCT7	3iyg	H	N	het	8	8	human
ADRB1	4gpo	A	X	hom	1	2	human
TANK	1l0a	B	X	het	2	2	human
RNF113B	2csy	A	X	mon	1	1	human
SEC61G	3j7r	2	X	het	79	79	human
UBE2G1	1pzv	A	X	mon	1	1	human
LILRB5	4lla	A	X	mon	1	1	human
LCN2	4zfx	A	X	hom	1	3	human
RBPMS2	2m9k	A	X	hom	1	2	human
MAGIX	2djt	A	X	mon	1	1	human
IGF2BP3	3krm	A	U	mon	1	1	human
CLK1	2vag	A	X	mon	1	1	human
CLC	1lcl	A	X	hom	1	2	human
FCN3	2j5z	A	X	hom	1	3	human
GPI	1iri	A	N	hom	1	2	human
PTPRC	1ygr	A	X	het	2	2	human
BTN3A3	4f8t	A	X	hom	1	2	human
OSTF1	1x2k	A	E	mon	1	1	human
TADA2A	1x41	A	X	mon	1	1	human
TGFB1	3kfd	A	E	het	3	6	human
SNRPN	4pjo	B	X	het	9	9	human
STAC3	2db6	A	X	mon	1	1	human
