gene	struc	chn	decay.class	qtype	unq	tot	species	
Mfn1	1t3j	A	E	hom	1	2	mouse
Psmd7	2o95	A	E	hom	1	2	mouse
Ppp1r12a	1s70	B	E	het	2	2	mouse
Sult1b1	2z5f	A	X	hom	1	2	mouse
Tnfaip8l3	4q9v	A	X	hom	1	2	mouse
Ppp2cb	3dw8	C	X	het	4	4	mouse
Mtif3	2crq	A	X	mon	1	1	mouse
Ruvbl2	2cqa	A	E	mon	1	1	mouse
Smad3	1u7f	A	E	het	2	3	mouse
Ski	1sbx	A	X	mon	1	1	mouse
Sgpl1	4q6r	A	N	hom	1	2	mouse
Ppt2	1pja	A	X	mon	1	1	mouse
Amy2a4	1kxq	A	X	het	2	2	mouse
Ftl1	1h96	A	X	hom	1	24	mouse
Kif4	3zfd	A	U	mon	1	1	mouse
Gzmk	1mzd	A	X	mon	1	1	mouse
Canx	1k9c	A	N	mon	1	1	mouse
Chga	1lv4	A	X	mon	1	1	mouse
Lama1	2jd4	A	X	mon	1	1	mouse
Myo9b	5c5s	A	X	mon	1	1	mouse
Ddr2	2wuh	A	X	het	2	4	mouse
Ube2l6	2kjh	A	X	het	2	2	mouse
Klf2	2wbu	A	X	mon	1	1	mouse
Ddx43	3iuy	A	X	mon	1	1	mouse
Pbx3	1puf	B	X	het	2	2	mouse
Pdk2	3crl	A	X	het	2	4	mouse
Hnrnpa1	2h4m	C	E	het	2	4	mouse
Acat2	1wl4	A	U	hom	1	4	mouse
Tcp1	3iyg	A	U	het	8	8	mouse
Rpl14	3jag	M	X	het	80	80	mouse
Btbd6	2vkp	A	X	hom	1	4	mouse
Chd6	2epb	A	X	mon	1	1	mouse
1810009J06Rik	1ept	A	X	het	3	3	mouse
S100a13	2cxj	A	X	hom	1	2	mouse
Gspt2	3j5y	B	X	het	2	2	mouse
Krt75	3tnu	B	X	het	2	4	mouse
Lats2	4zri	C	X	het	2	2	mouse
Nfkbib	1oy3	D	X	het	2	3	mouse
Prss57	4q80	A	X	mon	1	1	mouse
Synj1	2dnr	A	X	mon	1	1	mouse
Otud5	3tmp	A	X	het	2	2	mouse
Exosc2	2nn6	H	U	het	9	9	mouse
Fgf16	1g82	A	X	hom	1	2	mouse
Akt1	3qkk	A	X	het	2	2	mouse
Prpf40b	2l9v	A	X	mon	1	1	mouse
Casp1	2h4w	B	X	het	3	6	mouse
Gart	2v9y	A	E	hom	1	2	mouse
Creg1	1xhn	A	U	hom	1	2	mouse
Stk25	4nzw	B	X	het	2	2	mouse
Gm9242	4yoe	A	X	mon	1	1	mouse
Mpped1	3rl5	A	X	mon	1	1	mouse
Atp4b	2yn9	B	X	het	2	2	mouse
Tax1bp3	4nnm	A	E	het	2	2	mouse
Mafg	3a5t	A	U	hom	1	2	mouse
Mmp3	1hfs	A	X	hom	1	2	mouse
Rasa1	1wq1	G	X	het	2	2	mouse
Slc25a5	1okc	A	U	mon	1	1	mouse
Atf7	1t2k	D	E	het	3	4	mouse
Wwc1	2z0u	A	X	mon	1	1	mouse
Mmp23	2k72	A	X	mon	1	1	mouse
Dars	4j15	A	E	hom	1	2	mouse
Diablo	1g73	A	X	het	2	2	mouse
Mrpl18	3j9m	P	X	het	81	81	mouse
Ppp3r2	3ll8	B	X	het	3	3	mouse
Fuom	2wcu	A	X	hom	1	2	mouse
Tnfsfm13	1xu1	A	X	het	2	6	mouse
Kcnq4	2ovc	A	X	hom	1	4	mouse
Ighv7-2	2uud	H	X	het	3	3	mouse
Enpp4	4lr2	A	X	mon	1	1	mouse
Rpl12	3jaj	K	U	het	83	83	mouse
Igkv6-25	1i3g	L	X	het	2	2	mouse
Gapdh	4o59	O	E	hom	1	4	mouse
Matr3	1x4d	A	E	mon	1	1	mouse
Sox12	3u2b	C	X	mon	1	1	mouse
Gm2035	3zjy	C	X	het	3	3	mouse
Mark1	3fe3	A	X	hom	1	2	mouse
Rps16	3jaj	SQ	N	het	83	83	mouse
Rpl23a-ps3	4v6x	CX	X	het	82	84	mouse
Jag2	2kb9	A	X	mon	1	1	mouse
Pls1	1aoa	A	X	mon	1	1	mouse
Kcna1	1exb	E	X	het	2	8	mouse
Snx22	2ett	A	X	mon	1	1	mouse
Nisch	3p0c	A	U	mon	1	1	mouse
Actr1a	5afu	A	U	het	22	33	mouse
Gp6	2gi7	A	X	hom	1	2	mouse
Dnajc30	2yua	A	X	mon	1	1	mouse
Tnf	2tnf	A	X	hom	1	3	mouse
Crk	1cka	A	X	het	2	2	mouse
Cpsf7	3n9u	C	E	het	2	4	mouse
Calm2	4jpz	C	X	het	3	3	mouse
Gm17541	4v6x	CS	X	het	82	84	mouse
Pax3	3cmy	A	X	hom	1	2	mouse
Tacc3	4pky	B	E	het	2	3	mouse
Pcdh7	2yst	A	E	mon	1	1	mouse
Esp1	2lmk	A	X	mon	1	1	mouse
Pard6g	1rzx	A	X	het	2	2	mouse
Dnm1l	3w6n	A	E	hom	1	2	mouse
Ang5	3zbw	A	X	hom	1	2	mouse
Lims2	1u5s	B	X	het	2	2	mouse
B4galt7	4irp	A	X	mon	1	1	mouse
Tdrkh	2diq	A	X	mon	1	1	mouse
Wdr5b	2g99	A	X	het	2	2	mouse
Dynlrb2	1z09	A	X	hom	1	2	mouse
Parp3	2eoc	A	U	mon	1	1	mouse
Rps21	4v6x	AV	X	het	82	84	mouse
Sema6a	3al8	A	X	het	2	4	mouse
Sat2	2bei	A	X	hom	1	2	mouse
Uck1	2jeo	A	X	hom	1	4	mouse
Kifc1	2rep	A	E	mon	1	1	mouse
Tnfaip3	3zje	A	U	hom	1	2	mouse
Mrps31	5aj4	Ah	X	het	83	83	mouse
Rpl13-ps3	4v6x	CL	X	het	82	84	mouse
Tnni1	2mzp	I	X	het	2	2	mouse
Rpl13	4v6x	CL	X	het	82	84	mouse
Car9	3iai	A	X	hom	1	2	mouse
Lcorl	2cob	A	X	mon	1	1	mouse
Gm10709	3jaj	b	X	het	83	83	mouse
Eif3a	5a5t	A	E	het	8	8	mouse
Pepd	2iw2	A	X	hom	1	2	mouse
Pax6	3lnq	A	X	mon	1	1	mouse
Cym	1czi	E	X	het	2	2	mouse
Capns1	1nx0	A	X	het	3	5	mouse
Ddx50	2e29	A	U	mon	1	1	mouse
Gm8332	3zjy	C	X	het	3	3	mouse
Prmt2	1x2p	A	X	mon	1	1	mouse
Kcnq1	3hfe	A	X	hom	1	3	mouse
Kcna10	1qdw	A	X	hom	1	4	mouse
Ucp3	2lck	A	X	mon	1	1	mouse
Adra2a	1hod	A	X	mon	1	1	mouse
Ang2	3zbv	A	X	hom	1	2	mouse
Suox	1mj4	A	X	mon	1	1	mouse
Cdk9	4or5	A	X	het	4	4	mouse
Ugt2a3	2o6l	A	X	hom	1	2	mouse
Mark3	3fe3	A	X	hom	1	2	mouse
Cyp3a16	4d6z	A	X	mon	1	1	mouse
Alcam	5a2f	A	E	mon	1	1	mouse
Hnrnpk	1zzj	A	E	hom	1	3	mouse
Arnt	4zpk	A	U	het	2	2	mouse
Map3k10	4uy9	A	X	hom	1	4	mouse
Cytip	2z17	A	X	hom	1	2	mouse
Grin2a	4pe5	B	X	het	2	4	mouse
Tph1	4v06	A	X	mon	1	1	mouse
Scd4	4ymk	A	X	mon	1	1	mouse
Tmx1	1x5e	A	U	mon	1	1	mouse
Ppme1	3c5w	P	U	het	3	3	mouse
Mup21	2l9c	A	X	mon	1	1	mouse
G6pdx	2bh9	A	U	hom	1	2	mouse
Myl1	2w4g	C	X	het	3	3	mouse
Mcpt4	3rp2	A	X	hom	1	2	mouse
Kdm7a	3kv6	A	X	mon	1	1	mouse
Pkd2	3hrn	A	U	hom	1	3	mouse
Psap	2rb3	A	X	hom	1	2	mouse
Hfe	1de4	A	X	het	3	6	mouse
Hspbp1	1xqs	A	U	het	2	2	mouse
Sh3gl2	2c08	A	X	hom	1	2	mouse
Dpf2	2kwj	A	U	het	2	2	mouse
Tsfm	1xb2	B	E	het	2	2	mouse
Shkbp1	4crh	A	X	mon	1	1	mouse
Mettl21c	4mtl	A	X	hom	1	4	mouse
Anapc4	4ui9	I	E	het	18	23	mouse
Ptrf	4qkv	A	N	hom	1	3	mouse
Pcdhga8	4zps	A	X	mon	1	1	mouse
Rab30	2ew1	A	X	mon	1	1	mouse
Irf7	3qu3	A	X	mon	1	1	mouse
Kdm2a	4qwn	B	E	het	3	3	mouse
Acvr1b	1b6c	B	X	het	2	2	mouse
Hp1bp3	2rqp	A	E	mon	1	1	mouse
Acadsb	2jif	A	X	hom	1	4	mouse
Sra1	2ysc	A	X	mon	1	1	mouse
Faap24	4bxo	B	X	het	2	2	mouse
Igkv4-58	2a0l	C	X	het	3	12	mouse
Ugt2b35	2o6l	A	X	hom	1	2	mouse
Klk1b22	1sgf	G	X	het	3	6	mouse
Hist1h3i	1u35	A	X	het	4	8	mouse
H2-Oa	4i0p	C	X	het	4	4	mouse
Arf5	1re0	A	E	het	2	2	mouse
Rrm2b	3hf1	A	X	hom	1	2	mouse
Serpinb1b	1hle	A	X	het	2	4	mouse
Anks6	4nl9	C	X	het	2	2	mouse
Vsig4	2ice	S	X	het	4	4	mouse
Acy3	3nh4	A	X	hom	1	2	mouse
Mkl2	3tpq	M	X	het	2	6	mouse
Glra2	3jaf	A	X	hom	1	5	mouse
Cpt1a	2le3	A	U	mon	1	1	mouse
Myof	2dmh	A	N	mon	1	1	mouse
Rhoq	2atx	A	X	mon	1	1	mouse
Eftud1	5anb	K	E	het	11	11	mouse
Orc2	5c8h	A	X	mon	1	1	mouse
Prcp	3n2z	B	X	hom	1	2	mouse
Mlxip	4gnt	B	X	het	2	4	mouse
Ddx23	4nho	A	E	mon	1	1	mouse
Adora2a	3vg9	A	X	het	3	3	mouse
Pdpk1	1h1w	A	U	hom	1	2	mouse
Nova1	1dtj	A	X	mon	1	1	mouse
Rpl11	4v6x	CJ	N	het	82	84	mouse
Qprt	4i9a	A	X	hom	1	6	mouse
Sox5	1i11	A	X	mon	1	1	mouse
Spef1	2ee7	A	X	mon	1	1	mouse
Dcun1d3	4gba	A	X	het	2	2	mouse
Tcf7	2lef	A	X	mon	1	1	mouse
Unkl	5elh	A	X	hom	1	2	mouse
Mylk2	2bbm	B	X	het	2	2	mouse
Nucb2	1snl	A	U	mon	1	1	mouse
Phf7	1weq	A	X	mon	1	1	mouse
Traf5	4gjh	A	X	hom	1	3	mouse
Nebl	4f14	A	X	het	2	2	mouse
Gsr	1k4q	A	U	hom	1	2	mouse
Prps1l1	2h06	A	U	hom	1	6	mouse
Zscan10	4e6s	A	X	hom	1	2	mouse
Rps2	3jaj	SC	X	het	83	83	mouse
Mical1	2co8	A	X	mon	1	1	mouse
Srsf2	2dnm	A	E	mon	1	1	mouse
Sephs1	3fd6	A	E	hom	1	2	mouse
Nlrc4	5aj2	C	X	het	3	3	mouse
Mrpl51	5aj4	Bn	X	het	83	83	mouse
Stard5	2r55	A	X	mon	1	1	mouse
Eif4enif1	5anr	C	E	het	3	3	mouse
Pcdhga1	4zi9	A	X	hom	1	2	mouse
Cd8b1	3dmm	D	X	het	5	5	mouse
Spg20	4u7i	A	E	het	2	2	mouse
Senp8	1xt9	A	X	het	2	2	mouse
Fasl	4msv	A	X	het	2	6	mouse
Tcl1	1jnp	A	X	hom	1	2	mouse
Il34	4exn	A	X	hom	1	2	mouse
Tlr3	3ciy	A	X	hom	1	2	mouse
Cacna1s	2vay	B	X	het	2	2	mouse
Anapc7	4ui9	X	N	het	18	23	mouse
Faiml	3mx7	A	X	mon	1	1	mouse
Ppfia4	3tad	A	X	het	2	2	mouse
Adamts5	2rjq	A	X	mon	1	1	mouse
Plekha6	2d9y	A	X	mon	1	1	mouse
Pctp	1ln3	A	X	mon	1	1	mouse
Pou2f2	1gt0	C	X	het	2	2	mouse
Polr2g	5flm	G	U	het	12	12	mouse
Nudt21	3q2s	A	E	het	2	4	mouse
Hexim1	3s9g	A	E	hom	1	2	mouse
Klf4	2wbu	A	X	mon	1	1	mouse
Hs3st3a1	1t8t	A	X	hom	1	2	mouse
Ehd3	2kff	A	X	het	2	2	mouse
Cyb5a	3ozz	B	U	mon	1	1	mouse
Ugt2b36	2o6l	A	X	hom	1	2	mouse
Gm13693	4c9b	B	X	het	2	2	mouse
Piwil1	4p1z	A	X	hom	1	2	mouse
Tshz3	2dmi	A	X	mon	1	1	mouse
Ighv6-6	1wz1	H	X	het	2	2	mouse
Rerg	2atv	A	X	mon	1	1	mouse
Eef1d	2mvn	A	E	mon	1	1	mouse
Hspb11	1tvg	A	X	mon	1	1	mouse
Brcc3	5cw6	A	N	hom	1	2	mouse
Top2b	3qx3	A	N	hom	1	2	mouse
Sftpa1	1r13	A	X	hom	1	3	mouse
Sh3rf2	2djq	A	X	mon	1	1	mouse
Il3	2l3o	A	X	mon	1	1	mouse
Trpm6	1ia9	A	X	hom	1	2	mouse
Tagln	1ujo	A	X	mon	1	1	mouse
Bax	2xa0	C	E	het	2	2	mouse
Naprt	4yub	A	X	hom	1	2	mouse
Gng3	4mk0	G	X	het	3	3	mouse
Nt5c2	5cr7	A	X	hom	1	4	mouse
Dapp1	1fao	A	X	mon	1	1	mouse
Cpeb2	2dnl	A	X	mon	1	1	mouse
U2af1l4	1jmt	A	X	het	2	2	mouse
Cyp2d22	3qm4	A	X	hom	1	2	mouse
Nkx3-2	4s0h	B	X	het	2	2	mouse
Cblb	3zni	A	X	het	4	4	mouse
Upf3a	1uw4	A	X	het	2	2	mouse
Fbxo5	2m6n	A	X	mon	1	1	mouse
Crybb2	1e7n	A	X	hom	1	2	mouse
Cct2	4b2t	B	N	het	8	16	mouse
Zfp36	1m9o	A	X	mon	1	1	mouse
Prkd2	2coa	A	X	mon	1	1	mouse
Lgals3	4xbn	A	E	mon	1	1	mouse
Epha7	3gxu	A	X	het	2	2	mouse
Amigo1	2xot	A	X	hom	1	2	mouse
Sp6	1va1	A	X	mon	1	1	mouse
Kmt2e	4l58	A	X	het	2	2	mouse
Pde4d	1zkn	A	X	hom	1	4	mouse
Epas1	4zpk	B	X	het	2	2	mouse
Brwd1	3q2e	A	X	mon	1	1	mouse
Rad21	4pjw	B	U	het	2	2	mouse
Tns3	2gjy	A	E	mon	1	1	mouse
Cela1	2d26	C	X	het	3	3	mouse
Gm4353	4lir	A	X	hom	1	2	mouse
Ighv9-3	3iy4	B	X	het	2	2	mouse
Traf1	3m0d	C	X	het	3	4	mouse
Lcp2	2eap	A	X	mon	1	1	mouse
Car3	1z97	A	X	mon	1	1	mouse
Pou3f1	1pou	A	X	mon	1	1	mouse
Sart1	4pyu	C	E	het	2	2	mouse
Thbs2	1lsl	A	X	mon	1	1	mouse
Tcerg1	2jup	W	E	het	2	2	mouse
Rab23	1z22	A	E	mon	1	1	mouse
Ddx25	3fhc	B	X	het	2	2	mouse
Klf12	2wbu	A	X	mon	1	1	mouse
Arhgef9	2dfk	A	X	het	2	2	mouse
Dusp10	3tg1	B	X	het	2	2	mouse
Phf3	2dme	A	X	mon	1	1	mouse
Tiam1	1foe	A	X	het	2	2	mouse
Mex3c	2dgr	A	X	mon	1	1	mouse
Rag2	4wwx	X	X	het	2	2	mouse
Rasl2-9	1rrp	A	X	het	2	2	mouse
Siah1b	2an6	A	X	het	2	4	mouse
Flna	2mtp	A	E	het	3	3	mouse
Ddx52	3dkp	A	U	mon	1	1	mouse
Uchl3	1xd3	A	E	het	2	2	mouse
Clcnkb	2pfi	A	X	hom	1	2	mouse
Cst3	1r4c	A	X	hom	1	2	mouse
Ptprj	2cfv	A	X	hom	1	3	mouse
Gm5065	3b9c	A	X	hom	1	4	mouse
Adrm1	4wlr	B	E	het	3	3	mouse
Rpl23a	3jaj	X	X	het	83	83	mouse
Mief1	4oag	A	X	hom	1	2	mouse
Fes	3cbl	A	X	het	2	2	mouse
Larp4	2cqk	A	E	mon	1	1	mouse
Ccnt2	3tni	B	X	het	2	2	mouse
Ppp1r13l	2vge	A	X	mon	1	1	mouse
Cnot2	4c0d	B	E	het	3	3	mouse
Cct6b	3iyg	Z	X	het	8	8	mouse
Agap2	2bmj	A	X	mon	1	1	mouse
Ncor2	1kkq	E	E	het	2	2	mouse
Thrb	1bsx	A	X	het	2	4	mouse
Gm10036	4v6x	CJ	X	het	82	84	mouse
Mina	4bxf	A	U	het	2	4	mouse
Mdm4	4rxz	A	X	het	2	2	mouse
Ctdp1	1onv	B	E	het	2	2	mouse
Smtn	2d87	A	E	mon	1	1	mouse
Kdm3a	4c8d	A	X	mon	1	1	mouse
Ube2e3	3bzh	A	X	hom	1	2	mouse
Dag1	4wiq	A	U	mon	1	1	mouse
Atp7b	2kij	A	X	mon	1	1	mouse
Rpl37	4v6x	Cj	X	het	82	84	mouse
Gabrb1	4cof	A	X	hom	1	5	mouse
Prkce	2wh0	Q	X	het	2	3	mouse
Ptp4a3	1zck	A	X	hom	1	3	mouse
Ubn2	4zbj	D	X	het	4	4	mouse
Rgs14	2om2	B	X	het	2	2	mouse
Tnfaip1	5fta	A	X	hom	1	4	mouse
Pou2f1	1gt0	C	X	het	2	2	mouse
Cd209b	4c9f	A	X	hom	1	2	mouse
Syt5	4v11	A	X	het	2	2	mouse
Sf3b1	2f9d	P	U	het	2	2	mouse
Hebp2	3r85	E	X	het	2	2	mouse
Hp	4x0i	C	X	het	4	4	mouse
Col4a4	1t60	C	X	het	2	6	mouse
Gins3	2eho	D	X	het	4	4	mouse
Ighv1-47	1qnz	H	X	het	3	3	mouse
Il15	2psm	A	X	het	2	2	mouse
Lypla1	1fj2	A	E	mon	1	1	mouse
Amy2a2	1kxq	A	X	het	2	2	mouse
Dcp1a	4b6h	A	E	het	2	2	mouse
Gm13698	4c9b	B	X	het	2	2	mouse
Tpp1	3ee6	A	E	hom	1	2	mouse
Tlr1	1fyv	A	X	mon	1	1	mouse
Clta	1xi4	J	E	het	2	216	mouse
Nr4a2	1ovl	A	X	hom	1	6	mouse
P2rx4	2rup	A	X	mon	1	1	mouse
Rpl10-ps3	5aj0	AI	X	het	79	79	mouse
Mcidas	4bry	B	X	het	2	2	mouse
Ranbp2	1rrp	B	N	het	2	2	mouse
Bcl10	2mb9	A	X	mon	1	1	mouse
Dis3l2	4pmw	A	X	mon	1	1	mouse
Cyp2a4	2pg7	A	X	mon	1	1	mouse
Stx1b	1jth	B	X	het	2	4	mouse
Ablim3	2l3x	A	X	mon	1	1	mouse
Ins1	2w44	A	X	het	2	12	mouse
Pag1	2rsy	B	X	het	2	2	mouse
Mnda	2yu0	A	X	mon	1	1	mouse
Gpx8	3cyn	A	E	mon	1	1	mouse
Alox8	4nre	A	X	mon	1	1	mouse
Hs3st1	1vkj	A	X	hom	1	3	mouse
Rdx	3x23	A	E	het	2	2	mouse
Prps2	2h06	A	U	hom	1	6	mouse
Gan	3hve	A	X	het	2	2	mouse
Pck2	4gnl	A	X	mon	1	1	mouse
Ube2k	3k9o	A	E	het	2	2	mouse
Xylb	4bc5	A	X	mon	1	1	mouse
Col2a1	3ejh	E	X	het	2	2	mouse
Alx4	3a01	B	X	het	2	2	mouse
Glp1r	3c5t	A	X	het	2	2	mouse
Src	1hcs	B	E	het	2	2	mouse
Myh8	2w4g	M	X	het	3	3	mouse
Cks2	1cks	A	N	hom	1	6	mouse
Syce3	4r3q	A	X	hom	1	2	mouse
Fxyd2	3b8e	G	X	het	3	3	mouse
Steap3	2vq3	A	X	hom	1	2	mouse
Dut	1q5u	X	E	hom	1	3	mouse
Pla2g15	4x92	A	X	mon	1	1	mouse
Ppwd1	2a2n	A	X	mon	1	1	mouse
Mrpl16	3iy9	I	X	het	19	19	mouse
Cand1	1u6g	C	E	het	3	3	mouse
Ang6	3zbw	A	X	hom	1	2	mouse
Hdgfl1	2nlu	A	X	hom	1	2	mouse
Mmadhc	5a4r	A	X	hom	1	2	mouse
Urm1	1wgk	A	X	mon	1	1	mouse
Tes	2iyb	E	E	het	2	2	mouse
Sh3bp2	2cr4	A	X	mon	1	1	mouse
Limk2	4tpt	A	X	hom	1	2	mouse
Cnksr2	3bs5	B	X	het	2	2	mouse
Tns2	2loz	A	E	het	2	2	mouse
Hspd1	4pj1	A	U	het	2	28	mouse
Pou3f2	1pou	A	X	mon	1	1	mouse
Gjb6	2zw3	A	X	hom	1	12	mouse
H2afv	3waa	C	X	het	4	8	mouse
Rab14	4d0g	A	E	het	2	2	mouse
Foxa3	1d5v	A	X	mon	1	1	mouse
Dab1	1ntv	A	X	het	2	2	mouse
Bcl2	5agx	A	X	het	2	2	mouse
Hspa2	4hwi	A	X	het	2	2	mouse
Arhgap25	1v89	A	X	mon	1	1	mouse
Vtn	1oc0	B	X	het	2	2	mouse
Kcnj3	1n9p	A	X	hom	1	4	mouse
Ptpn7	3d42	A	X	het	2	2	mouse
Lcat	4xx1	A	X	het	3	3	mouse
Farp2	4gyv	A	E	hom	1	6	mouse
Gm10073	2lbf	A	X	het	2	2	mouse
Acp5	1ute	A	X	mon	1	1	mouse
Rap2c	3rap	R	U	hom	1	2	mouse
Ccl4	4ral	D	X	het	2	2	mouse
Gm6525	4v6x	Co	X	het	82	84	mouse
Gm4340	3ulh	A	X	hom	1	2	mouse
Chfr	1lgq	A	X	hom	1	2	mouse
Stk10	4bc6	A	X	hom	1	2	mouse
Mars	4bvx	A	E	het	2	2	mouse
Prmt3	3smq	A	E	hom	1	2	mouse
Metap1	4iku	A	E	mon	1	1	mouse
Pitpna	1kcm	A	U	hom	1	2	mouse
H2-M10.4	1zs8	A	X	het	2	2	mouse
Fdxr	1e6e	A	E	het	2	2	mouse
Lamtor3	1vet	A	X	het	2	2	mouse
Kif5c	2kin	A	X	het	2	2	mouse
Mt3	2fj5	A	X	mon	1	1	mouse
Poln	4xvm	A	X	mon	1	1	mouse
Osr1	2ee8	A	X	mon	1	1	mouse
Usp14	2ayo	A	E	het	2	2	mouse
Gpx1	1gp1	A	X	hom	1	4	mouse
Pdgfb	4hqx	A	X	hom	1	2	mouse
Lifr	2q7n	A	X	het	2	2	mouse
Irf2bp1	2cs3	A	E	mon	1	1	mouse
Lrig1	3so5	A	X	hom	1	2	mouse
Drg1	2eki	A	U	mon	1	1	mouse
Gzmc	3g01	A	X	mon	1	1	mouse
Tubb2a	4hna	B	U	het	4	4	mouse
Eif3c	5a5t	C	N	het	8	8	mouse
Lmnb1	3tyy	A	E	hom	1	2	mouse
Pdx1	1omq	A	X	mon	1	1	mouse
Mlycd	4f0x	A	X	hom	1	4	mouse
Esrp1	2dha	A	X	mon	1	1	mouse
Cd244	2ptt	B	X	het	2	2	mouse
Uba52	3jaj	m	X	het	83	83	mouse
Klk5	2psx	A	X	het	2	2	mouse
Lrp2	3v2o	B	X	het	2	2	mouse
Wdr48	5cvn	A	E	het	3	3	mouse
Hist1h4d	4zux	B	X	het	9	36	mouse
Kcnc4	1ztn	A	X	mon	1	1	mouse
Ak5	2bwj	A	X	hom	1	2	mouse
Dpf3	5i3l	A	X	het	2	3	mouse
Mrps9	5aj4	AI	U	het	83	83	mouse
Mef2a	1egw	A	X	hom	1	2	mouse
Gm7367	2dzl	A	X	mon	1	1	mouse
Setd6	3rc0	A	X	het	2	2	mouse
Lcn12	2l5p	A	X	mon	1	1	mouse
ENSMUSP00000142645	2crq	A	X	mon	1	1	mouse
Gm7275	5aek	A	X	het	2	2	mouse
Myd88	2js7	A	X	mon	1	1	mouse
Mrpl24	3iy9	N	U	het	19	19	mouse
Tlr9	3wpc	A	X	hom	1	2	mouse
Actr3	4jd2	A	U	het	8	8	mouse
Lin28b	4alp	A	X	hom	1	8	mouse
Mettl1	3ckk	A	E	mon	1	1	mouse
Gm28635	3l6x	A	X	het	2	2	mouse
Hmox1	3wkt	C	X	het	2	2	mouse
Gbe1	4bzy	A	X	mon	1	1	mouse
Pcx	3bg3	A	E	hom	1	4	mouse
Pou5f1	3l1p	A	X	hom	1	2	mouse
Klk1b21	1sgf	G	X	het	3	6	mouse
Tmprss15	1ekb	B	X	het	3	3	mouse
1700020D05Rik	3nw0	B	X	het	2	2	mouse
Irs1	1irs	A	X	het	2	2	mouse
Zp2	5bup	A	X	mon	1	1	mouse
Mctp2	2ep6	A	X	mon	1	1	mouse
Hist1h3c	2f8n	A	X	het	6	8	mouse
Gm4951	4lv5	B	X	het	2	2	mouse
Igkv10-95	1a14	L	X	het	3	12	mouse
Coasy	2f6r	A	E	mon	1	1	mouse
Dusp5	2g6z	A	X	hom	1	3	mouse
Arhgap10	2mio	A	X	mon	1	1	mouse
Adcyap1	2jod	B	X	het	2	2	mouse
Csrp3	1a7i	A	X	mon	1	1	mouse
Nsf	3j96	A	E	het	5	13	mouse
Gm9843	3jaj	Se	N	het	83	83	mouse
Ckm	1u6r	A	X	hom	1	2	mouse
Ncoa1	1rdt	B	X	het	4	4	mouse
Nlgn2	3bl8	A	X	hom	1	2	mouse
Mbl2	1bv4	A	X	hom	1	4	mouse
Chek2	3i6u	A	X	hom	1	2	mouse
Ror2	3zzw	A	X	hom	1	2	mouse
Edn1	1edn	A	X	hom	1	2	mouse
Zcrb1	2e5h	A	X	mon	1	1	mouse
Efnb3	3d12	B	X	het	2	4	mouse
Ereg	5e8d	A	X	het	3	3	mouse
Gatm	1jdx	A	X	hom	1	2	mouse
Ube2d3	2fuh	A	E	het	2	2	mouse
Fcgr1	4zne	A	X	het	2	3	mouse
Mapt	2mz7	A	X	mon	1	1	mouse
Hey2	2db7	A	X	hom	1	2	mouse
Zfp174	1y7q	A	X	hom	1	2	mouse
Il15ra	4gs7	D	X	het	4	4	mouse
Ptk2b	3gm1	A	X	het	2	3	mouse
Pggt1b	1tnb	B	X	het	3	3	mouse
Ap4m1	3l81	A	X	het	2	2	mouse
Gngt1	1b9x	B	X	het	3	3	mouse
Rtn4	2ko2	A	U	mon	1	1	mouse
Msx2	1ig7	A	X	mon	1	1	mouse
Try4	1co7	E	X	het	2	2	mouse
Uba2	2px9	A	E	het	2	2	mouse
Atg4a-ps	2p82	A	X	hom	1	2	mouse
Dkk2	2jtk	A	X	mon	1	1	mouse
Spink7	2leo	A	X	mon	1	1	mouse
Tox3	2co9	A	X	mon	1	1	mouse
Igkv16-104	1jhl	L	X	het	3	3	mouse
Nip7	1t5y	A	U	mon	1	1	mouse
Churc1	2jox	A	X	mon	1	1	mouse
Psmb9	3unf	N	X	het	14	28	mouse
Pdc	2trc	P	X	het	3	3	mouse
Akr1cl	2ipj	A	X	hom	1	2	mouse
Dus2	1whn	A	X	mon	1	1	mouse
Kcnd1	1nn7	A	X	hom	1	4	mouse
Hddc3	3nr1	A	X	hom	1	2	mouse
Nudc	3qor	A	E	mon	1	1	mouse
Pcbp3	2axy	A	E	hom	1	2	mouse
Gga2	1mhq	A	E	mon	1	1	mouse
Arl8b	2h18	A	E	mon	1	1	mouse
Mrps12	5aj4	AL	X	het	83	83	mouse
Agap1	3ihw	A	X	mon	1	1	mouse
Rps6ka5	3kn6	A	X	mon	1	1	mouse
Snap25	2n1t	D	X	het	5	5	mouse
Gcm1	1odh	A	X	mon	1	1	mouse
Klk1b8	1ao5	A	X	hom	1	4	mouse
Tada2a	1x41	A	X	mon	1	1	mouse
Strn4	4n6j	A	U	hom	1	2	mouse
Rpl3	4v6x	CB	X	het	82	84	mouse
Tcf4	2knh	B	X	het	2	2	mouse
Epn1	1inz	A	X	mon	1	1	mouse
Spink5	1uvf	A	X	mon	1	1	mouse
Gad2	2okk	A	X	hom	1	2	mouse
Mdh2	1mld	A	E	hom	1	2	mouse
Alx3	3lnq	A	X	mon	1	1	mouse
Thg1l	3otc	A	X	hom	1	4	mouse
Plrg1	4yvd	A	U	hom	1	2	mouse
Rab22a	1z0j	A	X	het	2	2	mouse
Rps6ka1	3tei	B	E	het	2	2	mouse
Psenen	5fn3	D	X	het	5	5	mouse
Rab26	2g6b	A	X	mon	1	1	mouse
